id,timestamp,target_embedding,source_params,model,seed,input_dim,num_blocks,channels,dilations,kernel_size,convs_per_block,activation,use_weight_norm,wn_on_skip,dropout,ln_block_end,pooling,fc_hidden,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,norm,label_smoothing,clip_grad_norm,class_weights,train_loss,test_loss,accuracy,f1_macro,f1_per_class,best_accuracy,best_f1,best_f1_per_class,best_epoch,train_loss_best_state,test_loss_best_state,epochs_trained,training,duration_sec

1301,20251206_063406,baseline_CASIAB.csv,Best_configs_v3,TCN,42,256,2,"[640, 448]","[3, 6]",3,2,hardswish,True,True,"[0.1, 0.1]","[True, True]",mean,384.0,32,AdamW,0.0,0.0001,0.0,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14322,1.50866,0.52273,0.43932,"[0.59574, 0.22222, 0.5]",0.56818,0.51814,"[0.6383, 0.4, 0.51613]",161.0,0.15111,1.72268,439.0,STOPPED,77.13657
1302,20251206_063611,baseline_OUMVLP.csv,Best_configs_v3,TCN,42,256,2,"[640, 448]","[3, 6]",3,2,hardswish,True,True,"[0.1, 0.1]","[True, True]",mean,384.0,32,AdamW,0.0,0.0001,0.0,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1434,1.3627,0.45455,0.33439,"[0.48889, 0.0, 0.51429]",0.59091,0.5,"[0.6, 0.25, 0.65]",247.0,0.15016,1.50179,703.0,STOPPED,124.0627
1303,20251206_063710,gaitgl.csv,Best_configs_v3,TCN,42,128,2,"[640, 448]","[3, 6]",3,2,hardswish,True,True,"[0.1, 0.1]","[True, True]",mean,384.0,32,AdamW,0.0,0.0001,0.0,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14131,1.34068,0.45455,0.37222,"[0.58333, 0.2, 0.33333]",0.47727,0.47902,"[0.51282, 0.5, 0.42424]",115.0,0.43109,1.17322,290.0,STOPPED,58.49924
1304,20251206_063817,gaitgl_GREW.csv,Best_configs_v3,TCN,42,256,2,"[640, 448]","[3, 6]",3,2,hardswish,True,True,"[0.1, 0.1]","[True, True]",mean,384.0,32,AdamW,0.0,0.0001,0.0,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14125,1.39936,0.47727,0.40538,"[0.53333, 0.16667, 0.51613]",0.52273,0.44273,"[0.55814, 0.18182, 0.58824]",209.0,0.14144,1.43503,314.0,STOPPED,65.77571
1305,20251206_063847,gaitgl_GREW_BNNeck.csv,Best_configs_v3,TCN,42,256,2,"[640, 448]","[3, 6]",3,2,hardswish,True,True,"[0.1, 0.1]","[True, True]",mean,384.0,32,AdamW,0.0,0.0001,0.0,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.109,1.10119,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",135.0,1.109,1.10119,135.0,STOPPED,28.51869
1306,20251206_064154,gaitgl_OUMVLP.csv,Best_configs_v3,TCN,42,256,2,"[640, 448]","[3, 6]",3,2,hardswish,True,True,"[0.1, 0.1]","[True, True]",mean,384.0,32,AdamW,0.0,0.0001,0.0,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14314,1.53827,0.45455,0.34,"[0.52, 0.0, 0.5]",0.54545,0.39654,"[0.62963, 0.0, 0.56]",734.0,0.14374,1.80958,883.0,STOPPED,185.75799
1307,20251206_064351,gaitpart_GREW.csv,Best_configs_v3,TCN,42,256,2,"[640, 448]","[3, 6]",3,2,hardswish,True,True,"[0.1, 0.1]","[True, True]",mean,384.0,32,AdamW,0.0,0.0001,0.0,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14173,1.2105,0.5,0.47435,"[0.57143, 0.4, 0.45161]",0.56818,0.56302,"[0.63415, 0.58824, 0.46667]",658.0,0.14136,1.23571,708.0,STOPPED,116.25491
1308,20251206_064553,gaitpart_OUMVLP.csv,Best_configs_v3,TCN,42,256,2,"[640, 448]","[3, 6]",3,2,hardswish,True,True,"[0.1, 0.1]","[True, True]",mean,384.0,32,AdamW,0.0,0.0001,0.0,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14285,1.15638,0.52273,0.47171,"[0.6, 0.28571, 0.52941]",0.63636,0.59425,"[0.66667, 0.42857, 0.6875]",153.0,0.55054,1.03576,743.0,STOPPED,121.19978
1309,20251206_064800,gaitset.csv,Best_configs_v3,TCN,42,256,2,"[640, 448]","[3, 6]",3,2,hardswish,True,True,"[0.1, 0.1]","[True, True]",mean,384.0,32,AdamW,0.0,0.0001,0.0,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14175,1.68932,0.36364,0.30357,"[0.45833, 0.16667, 0.28571]",0.40909,0.37986,"[0.45714, 0.25, 0.43243]",111.0,0.73699,1.44504,613.0,STOPPED,126.24629
1310,20251206_065037,gaitset_GREW.csv,Best_configs_v3,TCN,42,256,2,"[640, 448]","[3, 6]",3,2,hardswish,True,True,"[0.1, 0.1]","[True, True]",mean,384.0,32,AdamW,0.0,0.0001,0.0,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14132,1.56717,0.40909,0.31498,"[0.4878, 0.0, 0.45714]",0.45455,0.40901,"[0.375, 0.26667, 0.58537]",209.0,0.17855,2.14046,756.0,STOPPED,155.95138
1311,20251206_065124,gaitset_OUMVLP.csv,Best_configs_v3,TCN,42,256,2,"[640, 448]","[3, 6]",3,2,hardswish,True,True,"[0.1, 0.1]","[True, True]",mean,384.0,32,AdamW,0.0,0.0001,0.0,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10872,1.09504,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",218.0,1.10872,1.09504,218.0,STOPPED,45.42111
1312,20251206_065158,gln_phase1.csv,Best_configs_v3,TCN,42,256,2,"[640, 448]","[3, 6]",3,2,hardswish,True,True,"[0.1, 0.1]","[True, True]",mean,384.0,32,AdamW,0.0,0.0001,0.0,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.1087,1.0991,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",124.0,1.1087,1.0991,124.0,STOPPED,32.35107
1313,20251206_065253,gln_phase2.csv,Best_configs_v3,TCN,42,256,2,"[640, 448]","[3, 6]",3,2,hardswish,True,True,"[0.1, 0.1]","[True, True]",mean,384.0,32,AdamW,0.0,0.0001,0.0,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10998,1.10043,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",206.0,1.10998,1.10043,206.0,STOPPED,53.61779

1327,20251206_103446,baseline_CASIAB.csv,Best_configs_v3,TCN,42,256,2,"[448, 256]","[1, 2]",3,1,gelu,False,True,"[None, None]","[False, True]",max,256.0,64,AdamW,0.0,3e-05,1e-06,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14191,1.26812,0.5,0.47373,"[0.54054, 0.3, 0.58065]",0.56818,0.53333,"[0.6, 0.375, 0.625]",198.0,0.1404,1.24091,248.0,STOPPED,15.50672
1328,20251206_103509,baseline_OUMVLP.csv,Best_configs_v3,TCN,42,256,2,"[448, 256]","[1, 2]",3,1,gelu,False,True,"[None, None]","[False, True]",max,256.0,64,AdamW,0.0,3e-05,1e-06,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14155,1.49032,0.36364,0.33725,"[0.30303, 0.22222, 0.48649]",0.54545,0.50899,"[0.57143, 0.4, 0.55556]",64.0,0.22869,1.31017,362.0,STOPPED,22.21589
1329,20251206_103522,gaitgl.csv,Best_configs_v3,TCN,42,128,2,"[448, 256]","[1, 2]",3,1,gelu,False,True,"[None, None]","[False, True]",max,256.0,64,AdamW,0.0,3e-05,1e-06,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14003,1.20454,0.38636,0.34352,"[0.47368, 0.10526, 0.45161]",0.52273,0.43965,"[0.60465, 0.2, 0.51429]",27.0,0.44252,1.04689,192.0,STOPPED,12.25564
1330,20251206_103538,gaitgl_GREW.csv,Best_configs_v3,TCN,42,256,2,"[448, 256]","[1, 2]",3,1,gelu,False,True,"[None, None]","[False, True]",max,256.0,64,AdamW,0.0,3e-05,1e-06,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13995,1.12281,0.5,0.47513,"[0.6, 0.38095, 0.44444]",0.5,0.47998,"[0.52381, 0.4, 0.51613]",16.0,0.72302,1.06773,202.0,STOPPED,14.69356
1331,20251206_103555,gaitgl_GREW_BNNeck.csv,Best_configs_v3,TCN,42,256,2,"[448, 256]","[1, 2]",3,1,gelu,False,True,"[None, None]","[False, True]",max,256.0,64,AdamW,0.0,3e-05,1e-06,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14014,1.36846,0.45455,0.4128,"[0.57778, 0.35294, 0.30769]",0.52273,0.48959,"[0.59574, 0.42857, 0.44444]",160.0,0.14148,1.35659,221.0,STOPPED,16.09388
1332,20251206_103621,gaitgl_OUMVLP.csv,Best_configs_v3,TCN,42,256,2,"[448, 256]","[1, 2]",3,1,gelu,False,True,"[None, None]","[False, True]",max,256.0,64,AdamW,0.0,3e-05,1e-06,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14065,1.18638,0.47727,0.39879,"[0.59091, 0.15385, 0.45161]",0.5,0.45125,"[0.61538, 0.22222, 0.51613]",179.0,0.14014,1.17496,335.0,STOPPED,24.51336
1333,20251206_103639,gaitpart_GREW.csv,Best_configs_v3,TCN,42,256,2,"[448, 256]","[1, 2]",3,1,gelu,False,True,"[None, None]","[False, True]",max,256.0,64,AdamW,0.0,3e-05,1e-06,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14107,1.28185,0.5,0.47939,"[0.58537, 0.42857, 0.42424]",0.54545,0.53333,"[0.6, 0.5, 0.5]",98.0,0.15354,1.20504,299.0,STOPPED,17.5167
1334,20251206_103718,gaitpart_OUMVLP.csv,Best_configs_v3,TCN,42,256,2,"[448, 256]","[1, 2]",3,1,gelu,False,True,"[None, None]","[False, True]",max,256.0,64,AdamW,0.0,3e-05,1e-06,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14462,0.96214,0.54545,0.49044,"[0.60465, 0.26667, 0.6]",0.61364,0.59742,"[0.62857, 0.47619, 0.6875]",355.0,0.14504,1.14687,656.0,STOPPED,38.35931
1335,20251206_103735,gaitset.csv,Best_configs_v3,TCN,42,256,2,"[448, 256]","[1, 2]",3,1,gelu,False,True,"[None, None]","[False, True]",max,256.0,64,AdamW,0.0,3e-05,1e-06,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13981,1.41403,0.36364,0.31672,"[0.46154, 0.125, 0.36364]",0.38636,0.33491,"[0.5, 0.11765, 0.3871]",194.0,0.1412,1.42816,221.0,STOPPED,16.01724
1336,20251206_103754,gaitset_GREW.csv,Best_configs_v3,TCN,42,256,2,"[448, 256]","[1, 2]",3,1,gelu,False,True,"[None, None]","[False, True]",max,256.0,64,AdamW,0.0,3e-05,1e-06,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14023,1.28163,0.47727,0.40904,"[0.51282, 0.14286, 0.57143]",0.5,0.47311,"[0.54545, 0.33333, 0.54054]",39.0,0.47809,1.1023,244.0,STOPPED,17.69069
1337,20251206_103832,gaitset_OUMVLP.csv,Best_configs_v3,TCN,42,256,2,"[448, 256]","[1, 2]",3,1,gelu,False,True,"[None, None]","[False, True]",max,256.0,64,AdamW,0.0,3e-05,1e-06,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14247,1.25439,0.47727,0.3998,"[0.61905, 0.14286, 0.4375]",0.63636,0.58199,"[0.76596, 0.5, 0.48]",370.0,0.14321,1.2668,520.0,STOPPED,37.37491
1338,20251206_103857,gln_phase1.csv,Best_configs_v3,TCN,42,256,2,"[448, 256]","[1, 2]",3,1,gelu,False,True,"[None, None]","[False, True]",max,256.0,64,AdamW,0.0,3e-05,1e-06,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14033,0.93237,0.56818,0.52302,"[0.7, 0.35294, 0.51613]",0.61364,0.5766,"[0.76923, 0.44444, 0.51613]",67.0,0.1413,0.93854,257.0,STOPPED,22.86647
1339,20251206_103918,gln_phase2.csv,Best_configs_v3,TCN,42,256,2,"[448, 256]","[1, 2]",3,1,gelu,False,True,"[None, None]","[False, True]",max,256.0,64,AdamW,0.0,3e-05,1e-06,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14013,1.05659,0.47727,0.43464,"[0.61111, 0.22222, 0.47059]",0.47727,0.45702,"[0.55, 0.4, 0.42105]",28.0,0.63828,1.03305,217.0,STOPPED,19.34958

1340,20251206_065529,baseline_CASIAB.csv,Best_configs_v3,TCN,42,256,4,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,320.0,40,AdamW,0.0,2e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14021,1.49944,0.54545,0.39386,"[0.65217, 0.0, 0.52941]",0.61364,0.56656,"[0.68182, 0.375, 0.64286]",304.0,0.14984,1.55371,854.0,STOPPED,154.88791
1341,20251206_065843,baseline_OUMVLP.csv,Best_configs_v3,TCN,42,256,4,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,320.0,40,AdamW,0.0,2e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1404,1.70571,0.5,0.43397,"[0.4878, 0.25, 0.5641]",0.56818,0.54455,"[0.54054, 0.46154, 0.63158]",124.0,0.51361,1.26046,1073.0,STOPPED,193.80856
1342,20251206_070036,gaitgl.csv,Best_configs_v3,TCN,42,128,4,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,320.0,40,AdamW,0.0,2e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14177,1.3594,0.45455,0.32927,"[0.5, 0.0, 0.4878]",0.5,0.43154,"[0.55814, 0.25, 0.48649]",387.0,0.14102,1.33374,500.0,STOPPED,111.38005
1343,20251206_070330,gaitgl_GREW.csv,Best_configs_v3,TCN,42,256,4,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,320.0,40,AdamW,0.0,2e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14093,1.10848,0.56818,0.47933,"[0.60465, 0.22222, 0.61111]",0.63636,0.63258,"[0.60606, 0.625, 0.66667]",189.0,0.15529,1.38078,743.0,STOPPED,173.60432
1344,20251206_070623,gaitgl_GREW_BNNeck.csv,Best_configs_v3,TCN,42,256,4,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,320.0,40,AdamW,0.0,2e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14123,1.71036,0.38636,0.33665,"[0.4186, 0.15385, 0.4375]",0.52273,0.44444,"[0.54545, 0.18182, 0.60606]",81.0,0.71711,1.13269,740.0,STOPPED,171.3309
1345,20251206_071102,gaitgl_OUMVLP.csv,Best_configs_v3,TCN,42,256,4,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,320.0,40,AdamW,0.0,2e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1404,1.53583,0.52273,0.43932,"[0.59574, 0.22222, 0.5]",0.61364,0.55395,"[0.65116, 0.36364, 0.64706]",375.0,0.2136,1.20472,1192.0,STOPPED,277.44606
1346,20251206_071401,gaitpart_GREW.csv,Best_configs_v3,TCN,42,256,4,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,320.0,40,AdamW,0.0,2e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14039,1.63621,0.52273,0.48485,"[0.65, 0.35294, 0.45161]",0.59091,0.56616,"[0.68182, 0.6, 0.41667]",371.0,0.15019,1.704,1073.0,STOPPED,178.45874
1347,20251206_071848,gaitpart_OUMVLP.csv,Best_configs_v3,TCN,42,256,4,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,320.0,40,AdamW,0.0,2e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14025,1.66625,0.47727,0.43349,"[0.57143, 0.21053, 0.51852]",0.61364,0.55,"[0.65, 0.33333, 0.66667]",513.0,0.23238,1.32801,1724.0,STOPPED,286.45844
1348,20251206_072224,gaitset.csv,Best_configs_v3,TCN,42,256,4,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,320.0,40,AdamW,0.0,2e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1411,1.92923,0.38636,0.27211,"[0.53061, 0.0, 0.28571]",0.38636,0.36061,"[0.51282, 0.2963, 0.27273]",294.0,0.15276,2.55816,939.0,STOPPED,215.28248
1349,20251206_072609,gaitset_GREW.csv,Best_configs_v3,TCN,42,256,4,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,320.0,40,AdamW,0.0,2e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14117,1.31158,0.52273,0.38388,"[0.62222, 0.0, 0.52941]",0.56818,0.41445,"[0.68085, 0.0, 0.5625]",782.0,0.14057,1.29363,968.0,STOPPED,223.27154
1350,20251206_073029,gaitset_OUMVLP.csv,Best_configs_v3,TCN,42,256,4,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,320.0,40,AdamW,0.0,2e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.17533,1.66023,0.5,0.36622,"[0.55319, 0.0, 0.54545]",0.54545,0.49196,"[0.61224, 0.36364, 0.5]",900.0,0.18983,1.7117,1130.0,STOPPED,259.22269
1351,20251206_073423,gln_phase1.csv,Best_configs_v3,TCN,42,256,4,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,320.0,40,AdamW,0.0,2e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14116,1.24114,0.59091,0.49603,"[0.66667, 0.25, 0.57143]",0.63636,0.58205,"[0.69565, 0.44444, 0.60606]",693.0,0.14113,1.26653,829.0,STOPPED,232.65882
1352,20251206_073813,gln_phase2.csv,Best_configs_v3,TCN,42,256,4,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,320.0,40,AdamW,0.0,2e-05,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14073,1.20246,0.47727,0.40404,"[0.54545, 0.18182, 0.48485]",0.59091,0.52734,"[0.66667, 0.36364, 0.55172]",477.0,0.14379,1.23694,813.0,STOPPED,227.93077

1353,20251206_105540,baseline_CASIAB.csv,Best_configs_v3,TCN,42,256,4,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,"[0.05, 0.1, 0.1, 0.1]","[True, True, True, True]",attention,384.0,32,Adam,0.0,3e-05,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14126,2.22995,0.47727,0.4159,"[0.59574, 0.23529, 0.41667]",0.52273,0.43545,"[0.63636, 0.15385, 0.51613]",268.0,0.1477,1.86255,277.0,STOPPED,110.53411
1354,20251206_105742,baseline_OUMVLP.csv,Best_configs_v3,TCN,42,256,4,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,"[0.05, 0.1, 0.1, 0.1]","[True, True, True, True]",attention,384.0,32,Adam,0.0,3e-05,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14123,1.99443,0.45455,0.39079,"[0.45, 0.18182, 0.54054]",0.54545,0.49815,"[0.55, 0.33333, 0.61111]",205.0,0.14107,1.96374,309.0,STOPPED,121.36971
1355,20251206_110031,gaitgl.csv,Best_configs_v3,TCN,42,128,4,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,"[0.05, 0.1, 0.1, 0.1]","[True, True, True, True]",attention,384.0,32,Adam,0.0,3e-05,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14027,2.25955,0.40909,0.34755,"[0.48889, 0.16667, 0.3871]",0.45455,0.3842,"[0.55814, 0.14286, 0.45161]",54.0,0.14712,2.05836,341.0,STOPPED,167.93485
1356,20251206_110329,gaitgl_GREW.csv,Best_configs_v3,TCN,42,256,4,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,"[0.05, 0.1, 0.1, 0.1]","[True, True, True, True]",attention,384.0,32,Adam,0.0,3e-05,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14084,1.78691,0.56818,0.48057,"[0.65116, 0.25, 0.54054]",0.59091,0.49854,"[0.66667, 0.25, 0.57895]",44.0,0.14215,1.65904,356.0,STOPPED,177.17217
1357,20251206_110514,gaitgl_GREW_BNNeck.csv,Best_configs_v3,TCN,42,256,4,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,"[0.05, 0.1, 0.1, 0.1]","[True, True, True, True]",attention,384.0,32,Adam,0.0,3e-05,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10815,1.10454,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",201.0,1.10815,1.10454,201.0,STOPPED,103.46153
1358,20251206_110858,gaitgl_OUMVLP.csv,Best_configs_v3,TCN,42,256,4,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,"[0.05, 0.1, 0.1, 0.1]","[True, True, True, True]",attention,384.0,32,Adam,0.0,3e-05,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13998,2.72923,0.34091,0.26453,"[0.4186, 0.0, 0.375]",0.43182,0.37053,"[0.47826, 0.16667, 0.46667]",233.0,0.15276,2.45381,432.0,STOPPED,222.60857
1359,20251206_111100,gaitpart_GREW.csv,Best_configs_v3,TCN,42,256,4,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,"[0.05, 0.1, 0.1, 0.1]","[True, True, True, True]",attention,384.0,32,Adam,0.0,3e-05,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14056,2.66193,0.38636,0.34338,"[0.51163, 0.22222, 0.2963]",0.45455,0.43769,"[0.41176, 0.375, 0.52632]",85.0,0.17296,2.2274,356.0,STOPPED,120.63032
1360,20251206_111326,gaitpart_OUMVLP.csv,Best_configs_v3,TCN,42,256,4,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,"[0.05, 0.1, 0.1, 0.1]","[True, True, True, True]",attention,384.0,32,Adam,0.0,3e-05,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16802,1.99429,0.34091,0.32639,"[0.3125, 0.16667, 0.5]",0.65909,0.54167,"[0.75, 0.25, 0.625]",160.0,0.62252,1.16086,464.0,STOPPED,145.91185
1361,20251206_111507,gaitset.csv,Best_configs_v3,TCN,42,256,4,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,"[0.05, 0.1, 0.1, 0.1]","[True, True, True, True]",attention,384.0,32,Adam,0.0,3e-05,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14179,1.96017,0.40909,0.34832,"[0.51163, 0.13333, 0.4]",0.5,0.42398,"[0.52632, 0.16667, 0.57895]",44.0,0.56078,1.17074,196.0,STOPPED,99.3234
1362,20251206_111724,gaitset_GREW.csv,Best_configs_v3,TCN,42,256,4,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,"[0.05, 0.1, 0.1, 0.1]","[True, True, True, True]",attention,384.0,32,Adam,0.0,3e-05,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14142,2.55797,0.34091,0.30113,"[0.37838, 0.125, 0.4]",0.45455,0.38944,"[0.47368, 0.18182, 0.51282]",218.0,0.14733,2.2853,268.0,STOPPED,135.91507
1363,20251206_112059,gaitset_OUMVLP.csv,Best_configs_v3,TCN,42,256,4,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,"[0.05, 0.1, 0.1, 0.1]","[True, True, True, True]",attention,384.0,32,Adam,0.0,3e-05,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1412,1.80388,0.54545,0.40374,"[0.68182, 0.0, 0.52941]",0.59091,0.52297,"[0.73469, 0.47059, 0.36364]",282.0,0.21314,1.72427,449.0,STOPPED,214.15268
1364,20251206_112408,gln_phase1.csv,Best_configs_v3,TCN,42,256,4,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,"[0.05, 0.1, 0.1, 0.1]","[True, True, True, True]",attention,384.0,32,Adam,0.0,3e-05,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14052,1.24792,0.56818,0.50977,"[0.63415, 0.25, 0.64516]",0.68182,0.65512,"[0.72727, 0.57143, 0.66667]",66.0,0.63892,0.90697,302.0,STOPPED,186.96097
1365,20251206_112825,gln_phase2.csv,Best_configs_v3,TCN,42,256,4,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,"[0.05, 0.1, 0.1, 0.1]","[True, True, True, True]",attention,384.0,32,Adam,0.0,3e-05,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14059,2.07476,0.43182,0.37425,"[0.51163, 0.22222, 0.38889]",0.52273,0.54173,"[0.3871, 0.66667, 0.57143]",75.0,0.53546,1.33836,428.0,STOPPED,255.01567

1418,20251206_052319,baseline_CASIAB.csv,Best_configs_v3,TCN,42,256,5,"[320, 448, 576, 448, 320]","[1, 2, 3, 4, 5]",9,2,mish,True,True,"[None, 0.1, 0.1, 0.15, 0.2]","[False, True, True, True, True]",max,256.0,48,Adam,0.0,3e-05,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14216,1.50065,0.43182,0.37797,"[0.45455, 0.22222, 0.45714]",0.52273,0.48166,"[0.56522, 0.36364, 0.51613]",226.0,0.14183,1.35706,480.0,STOPPED,151.73893
1419,20251206_052543,baseline_OUMVLP.csv,Best_configs_v3,TCN,42,256,5,"[320, 448, 576, 448, 320]","[1, 2, 3, 4, 5]",9,2,mish,True,True,"[None, 0.1, 0.1, 0.15, 0.2]","[False, True, True, True, True]",max,256.0,48,Adam,0.0,3e-05,1e-05,minmax,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14245,1.2108,0.56818,0.41693,"[0.62222, 0.0, 0.62857]",0.56818,0.51222,"[0.5641, 0.26667, 0.70588]",75.0,0.26421,1.41502,450.0,STOPPED,143.66969
