id,embedding,best_f1_v1_v2,best_f1_v3,difference,f1_per_class_v1_v2_fmt,f1_per_class_v3_fmt,diff_f1_per_class
1552,gaitgl_GREW_BNNeck.csv,0.48827,0.49767,0.0094,0.622 / 0.250 / 0.593,0.571 / 0.333 / 0.588,-0.051 / 0.083 / -0.004
1553,gaitgl_OUMVLP.csv,0.41946,0.4299,0.01044,0.488 / 0.286 / 0.485,0.571 / 0.267 / 0.452,0.084 / -0.019 / -0.033
1554,gaitpart_GREW.csv,0.32883,0.60802,0.27919,0.500 / 0.000 / 0.486,0.516 / 0.625 / 0.683,0.016 / 0.625 / 0.196
1555,gaitpart_OUMVLP.csv,0.63906,0.44058,-0.19848,0.711 / 0.600 / 0.606,0.622 / 0.286 / 0.414,-0.089 / -0.314 / -0.192
1556,gaitset.csv,0.41071,0.43371,0.023,0.542 / 0.333 / 0.357,0.612 / 0.222 / 0.467,0.071 / -0.111 / 0.110
1557,gaitset_GREW.csv,0.43729,0.45999,0.0227,0.596 / 0.200 / 0.516,0.585 / 0.200 / 0.595,-0.010 / 0.000 / 0.078
1558,gaitset_OUMVLP.csv,0.52579,0.48021,-0.04558,0.667 / 0.286 / 0.625,0.652 / 0.250 / 0.538,-0.014 / -0.036 / -0.087
1559,gln_phase1.csv,0.44235,0.56946,0.12711,0.537 / 0.333 / 0.457,0.698 / 0.364 / 0.647,0.161 / 0.030 / 0.190
1560,gln_phase2.csv,0.5438,0.54721,0.00341,0.681 / 0.308 / 0.643,0.585 / 0.571 / 0.485,-0.095 / 0.264 / -0.158
1561,baseline_CASIAB.csv,0.46152,0.41857,-0.04295,0.591 / 0.222 / 0.571,0.583 / 0.154 / 0.519,-0.008 / -0.068 / -0.053
1562,baseline_OUMVLP.csv,0.47487,0.52525,0.05038,0.636 / 0.200 / 0.588,0.545 / 0.545 / 0.485,-0.091 / 0.345 / -0.103
1563,gaitgl.csv,0.35463,0.57127,0.21664,0.565 / 0.154 / 0.345,0.681 / 0.462 / 0.571,0.116 / 0.308 / 0.227
1564,gaitgl_GREW.csv,0.34694,0.45116,0.10422,0.439 / 0.308 / 0.294,0.708 / 0.000 / 0.645,0.269 / -0.308 / 0.351
1565,gaitgl_GREW_BNNeck.csv,0.42434,0.40093,-0.02341,0.578 / 0.267 / 0.429,0.578 / 0.000 / 0.625,0.000 / -0.267 / 0.196
1566,gaitgl_OUMVLP.csv,0.47386,0.50736,0.0335,0.500 / 0.333 / 0.588,0.636 / 0.286 / 0.600,0.136 / -0.048 / 0.012
1567,gaitpart_GREW.csv,0.59402,0.56528,-0.02874,0.667 / 0.615 / 0.500,0.653 / 0.588 / 0.455,-0.014 / -0.027 / -0.045
1568,gaitpart_OUMVLP.csv,0.48333,0.5,0.01667,0.650 / 0.333 / 0.467,0.571 / 0.429 / 0.500,-0.079 / 0.095 / 0.033
1569,gaitset.csv,0.39453,0.36806,-0.02647,0.579 / 0.000 / 0.605,0.524 / 0.143 / 0.438,-0.055 / 0.143 / -0.167
1570,gaitset_GREW.csv,0.40556,0.50998,0.10442,0.500 / 0.167 / 0.550,0.651 / 0.333 / 0.545,0.151 / 0.167 / -0.005
1571,gaitset_OUMVLP.csv,0.5037,0.54634,0.04264,0.667 / 0.444 / 0.400,0.651 / 0.526 / 0.462,-0.016 / 0.082 / 0.062
1572,gln_phase1.csv,0.61821,0.35979,-0.25842,0.711 / 0.625 / 0.519,0.622 / 0.000 / 0.457,-0.089 / -0.625 / -0.061
1573,gln_phase2.csv,0.55626,0.45869,-0.09757,0.634 / 0.429 / 0.606,0.513 / 0.308 / 0.556,-0.121 / -0.121 / -0.050
1626,baseline_CASIAB.csv,0.38189,0.42397,0.04208,0.542 / 0.308 / 0.296,0.627 / 0.200 / 0.444,0.086 / -0.108 / 0.148
1627,baseline_OUMVLP.csv,0.45141,0.46715,0.01574,0.571 / 0.267 / 0.516,0.585 / 0.333 / 0.483,0.014 / 0.067 / -0.033
1628,gaitgl.csv,0.40585,0.49048,0.08463,0.537 / 0.167 / 0.514,0.571 / 0.500 / 0.400,0.035 / 0.333 / -0.114
1629,gaitgl_GREW.csv,0.45943,0.30796,-0.15147,0.585 / 0.182 / 0.611,0.439 / 0.000 / 0.485,-0.146 / -0.182 / -0.126
1630,gaitgl_GREW_BNNeck.csv,0.42626,0.43969,0.01343,0.533 / 0.200 / 0.545,0.432 / 0.308 / 0.579,-0.101 / 0.108 / 0.033
1631,gaitgl_OUMVLP.csv,0.43571,0.50712,0.07141,0.524 / 0.250 / 0.533,0.651 / 0.308 / 0.562,0.127 / 0.058 / 0.029
1632,gaitpart_GREW.csv,0.51425,0.49426,-0.01999,0.654 / 0.444 / 0.444,0.550 / 0.286 / 0.647,-0.104 / -0.159 / 0.203
1633,gaitpart_OUMVLP.csv,0.60404,0.5927,-0.01134,0.545 / 0.600 / 0.667,0.652 / 0.533 / 0.593,0.107 / -0.067 / -0.074
1634,gaitset.csv,0.47756,0.54899,0.07143,0.622 / 0.222 / 0.588,0.667 / 0.429 / 0.552,0.044 / 0.206 / -0.037
1635,gaitset_GREW.csv,0.47486,0.44214,-0.03272,0.571 / 0.308 / 0.545,0.595 / 0.182 / 0.550,0.023 / -0.126 / 0.005
1636,gaitset_OUMVLP.csv,0.44074,0.48494,0.0442,0.556 / 0.167 / 0.600,0.541 / 0.381 / 0.533,-0.015 / 0.214 / -0.067
1637,gln_phase1.csv,0.45691,0.53606,0.07915,0.596 / 0.375 / 0.400,0.545 / 0.429 / 0.634,-0.050 / 0.054 / 0.234
1638,gln_phase2.csv,0.60699,0.51266,-0.09433,0.776 / 0.545 / 0.500,0.605 / 0.400 / 0.533,-0.171 / -0.145 / 0.033
