id,timestamp,target_embedding,source_params,model,seed,input_dim,num_blocks,channels,dilations,kernel_size,convs_per_block,activation,use_weight_norm,wn_on_skip,dropout,ln_block_end,pooling,fc_hidden,batch_size,optimizer,momentum_sgd,lr,weight_decay,norm,train_loss,accuracy,epochs_trained,f1_macro,best_f1,best_epoch,best_state_loss,training,duration_sec
918,20251115_203057,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,2,"[160, 192]","[1, 2]",7,2,gelu,True,True,"[None, 0.1]","[True, True]",mean,256,128,AdamW,,0.00025,0.0,,0.0915,0.61364,266,0.54542,0.54946,251,0.20363,COMPLETED,13.984
919,20251115_203057,gaitset.csv,Personalizado_v2,TCN,42,256,2,"[160, 192]","[1, 2]",7,2,gelu,True,True,"[None, 0.1]","[True, True]",mean,256,128,AdamW,,0.00025,0.0,,0.02672,0.34091,98,0.25589,0.32476,92,0.06776,COMPLETED,7.094
920,20251115_203057,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,2,"[160, 192]","[1, 2]",7,2,gelu,True,True,"[None, 0.1]","[True, True]",mean,256,128,AdamW,,0.00025,0.0,,0.03696,0.43182,105,0.37397,0.42328,82,0.33652,COMPLETED,7.691
921,20251115_203057,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,2,"[160, 192]","[1, 2]",7,2,gelu,True,True,"[None, 0.1]","[True, True]",mean,256,128,AdamW,,0.00025,0.0,,0.06231,0.59091,279,0.54899,0.54899,279,0.06231,COMPLETED,20.033
922,20251115_203057,gln_phase1.csv,Personalizado_v2,TCN,42,256,2,"[160, 192]","[1, 2]",7,2,gelu,True,True,"[None, 0.1]","[True, True]",mean,256,128,AdamW,,0.00025,0.0,,0.05711,0.45455,117,0.4084,0.51065,100,0.23161,COMPLETED,10.881
923,20251115_203057,gln_phase2.csv,Personalizado_v2,TCN,42,256,2,"[160, 192]","[1, 2]",7,2,gelu,True,True,"[None, 0.1]","[True, True]",mean,256,128,AdamW,,0.00025,0.0,,0.04141,0.36364,96,0.34346,0.52614,86,0.19065,COMPLETED,8.749

924,20251115_203057,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,5,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",max,320,96,AdamW,,0.0002,0.0,,0.03201,0.59091,34,0.53333,0.53333,34,0.03201,COMPLETED,4.286
925,20251115_203057,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,5,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",max,320,96,AdamW,,0.0002,0.0,,0.04725,0.52273,39,0.45034,0.45528,30,0.19487,COMPLETED,4.704
926,20251115_203057,gaitgl.csv,Personalizado_v2,TCN,42,128,5,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",max,320,96,AdamW,,0.0002,0.0,,0.03787,0.40909,19,0.22439,0.32903,12,0.16442,COMPLETED,2.612
927,20251115_203057,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,5,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",max,320,96,AdamW,,0.0002,0.0,,0.03797,0.5,19,0.28523,0.37481,14,0.1189,COMPLETED,2.764
928,20251115_203057,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,5,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",max,320,96,AdamW,,0.0002,0.0,,0.05438,0.47727,29,0.33631,0.36306,14,0.44362,COMPLETED,4.181
929,20251115_203057,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,5,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",max,320,96,AdamW,,0.0002,0.0,,0.03837,0.43182,46,0.3303,0.39879,30,0.30589,COMPLETED,6.522
930,20251115_203057,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,5,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",max,320,96,AdamW,,0.0002,0.0,,0.03346,0.5,57,0.33571,0.45287,56,0.03959,COMPLETED,6.515
931,20251115_203057,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,5,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",max,320,96,AdamW,,0.0002,0.0,,0.05982,0.54545,142,0.49223,0.61147,138,0.08035,COMPLETED,16.207
932,20251115_203057,gaitset.csv,Personalizado_v2,TCN,42,256,5,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",max,320,96,AdamW,,0.0002,0.0,,0.04442,0.52273,22,0.36768,0.38889,17,0.12301,COMPLETED,3.313
933,20251115_203057,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,5,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",max,320,96,AdamW,,0.0002,0.0,,0.05471,0.54545,34,0.46758,0.46758,34,0.05471,COMPLETED,4.728
934,20251115_203057,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,5,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",max,320,96,AdamW,,0.0002,0.0,,0.05565,0.5,118,0.33751,0.48102,108,0.22975,COMPLETED,16.299
935,20251115_203057,gln_phase1.csv,Personalizado_v2,TCN,42,256,5,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",max,320,96,AdamW,,0.0002,0.0,,0.03771,0.5,28,0.37094,0.4647,17,0.22946,COMPLETED,4.973
936,20251115_203057,gln_phase2.csv,Personalizado_v2,TCN,42,256,5,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",max,320,96,AdamW,,0.0002,0.0,,0.05219,0.47727,29,0.34217,0.49603,14,0.40209,COMPLETED,4.901

937,20251115_203057,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",5,3,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,384,64,AdamW,,0.00015,0.0,,0.01535,0.43182,27,0.32294,0.35945,20,0.14789,COMPLETED,6.085
938,20251115_203057,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",5,3,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,384,64,AdamW,,0.00015,0.0,,0.00774,0.5,55,0.41401,0.4265,53,0.02643,COMPLETED,12.158
939,20251115_203057,gaitgl.csv,Personalizado_v2,TCN,42,128,3,"[384, 512, 640]","[1, 2, 4]",5,3,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,384,64,AdamW,,0.00015,0.0,,0.02555,0.52273,16,0.42534,0.50139,10,0.09074,COMPLETED,4.933
940,20251115_203057,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",5,3,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,384,64,AdamW,,0.00015,0.0,,0.03001,0.54545,16,0.49767,0.49767,16,0.03001,COMPLETED,5.111
941,20251115_203057,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",5,3,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,384,64,AdamW,,0.00015,0.0,,0.05964,0.38636,38,0.3368,0.41125,35,0.05492,COMPLETED,11.98
942,20251115_203057,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",5,3,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,384,64,AdamW,,0.00015,0.0,,0.01507,0.40909,33,0.32135,0.40751,23,0.4843,COMPLETED,10.305
943,20251115_203057,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",5,3,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,384,64,AdamW,,0.00015,0.0,,0.01573,0.47727,62,0.40271,0.45148,53,0.22211,COMPLETED,11.362
944,20251115_203057,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",5,3,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,384,64,AdamW,,0.00015,0.0,,0.01136,0.54545,114,0.52983,0.53019,112,0.03355,COMPLETED,20.285
945,20251115_203057,gaitset.csv,Personalizado_v2,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",5,3,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,384,64,AdamW,,0.00015,0.0,,0.03381,0.31818,28,0.26389,0.36368,19,0.24852,COMPLETED,8.624
946,20251115_203057,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",5,3,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,384,64,AdamW,,0.00015,0.0,,0.02137,0.40909,32,0.28786,0.37523,24,0.22706,COMPLETED,9.821
947,20251115_203057,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",5,3,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,384,64,AdamW,,0.00015,0.0,,0.07418,0.5,137,0.33412,0.56801,109,0.21322,COMPLETED,41.718
948,20251115_203057,gln_phase1.csv,Personalizado_v2,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",5,3,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,384,64,AdamW,,0.00015,0.0,,0.01123,0.5,31,0.47222,0.49073,28,0.02703,COMPLETED,12.437
949,20251115_203057,gln_phase2.csv,Personalizado_v2,TCN,42,256,3,"[384, 512, 640]","[1, 2, 4]",5,3,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,384,64,AdamW,,0.00015,0.0,,0.00852,0.5,34,0.45586,0.49046,33,0.01463,COMPLETED,13.598

950,20251115_203057,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,4,"[512, 640, 768, 896]","[1, 2, 4, 8]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",attention,512,64,AdamW,,0.00014,5e-05,L2,0.01679,0.34091,53,0.32102,0.42029,39,0.22536,COMPLETED,17.216
951,20251115_203057,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[512, 640, 768, 896]","[1, 2, 4, 8]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",attention,512,64,AdamW,,0.00014,5e-05,L2,0.01233,0.56818,127,0.51576,0.51576,127,0.01233,COMPLETED,40.665
952,20251115_203057,gaitgl.csv,Personalizado_v2,TCN,42,128,4,"[512, 640, 768, 896]","[1, 2, 4, 8]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",attention,512,64,AdamW,,0.00014,5e-05,L2,0.00649,0.40909,23,0.29592,0.42222,16,0.19925,COMPLETED,10.987
953,20251115_203057,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,4,"[512, 640, 768, 896]","[1, 2, 4, 8]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",attention,512,64,AdamW,,0.00014,5e-05,L2,0.0255,0.54545,25,0.40613,0.46051,18,0.23487,COMPLETED,12.04
954,20251115_203057,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,4,"[512, 640, 768, 896]","[1, 2, 4, 8]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",attention,512,64,AdamW,,0.00014,5e-05,L2,0.02037,0.52273,38,0.43965,0.4968,29,0.41195,COMPLETED,18.224
955,20251115_203057,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[512, 640, 768, 896]","[1, 2, 4, 8]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",attention,512,64,AdamW,,0.00014,5e-05,L2,0.00575,0.5,63,0.41201,0.42312,59,0.05144,COMPLETED,30.269
956,20251115_203057,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,4,"[512, 640, 768, 896]","[1, 2, 4, 8]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",attention,512,64,AdamW,,0.00014,5e-05,L2,0.04058,0.45455,137,0.37151,0.51177,114,0.4241,COMPLETED,34.948
957,20251115_203057,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[512, 640, 768, 896]","[1, 2, 4, 8]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",attention,512,64,AdamW,,0.00014,5e-05,L2,1.0117,0.47727,181,0.21538,0.21538,181,1.0117,STOPPED,45.984
958,20251115_203057,gaitset.csv,Personalizado_v2,TCN,42,256,4,"[512, 640, 768, 896]","[1, 2, 4, 8]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",attention,512,64,AdamW,,0.00014,5e-05,L2,0.0402,0.43182,38,0.31849,0.41667,24,0.47921,COMPLETED,17.76
959,20251115_203057,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,4,"[512, 640, 768, 896]","[1, 2, 4, 8]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",attention,512,64,AdamW,,0.00014,5e-05,L2,0.01487,0.45455,123,0.3389,0.40519,121,0.03676,COMPLETED,57.58
960,20251115_203057,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[512, 640, 768, 896]","[1, 2, 4, 8]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",attention,512,64,AdamW,,0.00014,5e-05,L2,1.00708,0.47727,293,0.21538,0.21538,293,1.00708,STOPPED,137.167
961,20251115_203057,gln_phase1.csv,Personalizado_v2,TCN,42,256,4,"[512, 640, 768, 896]","[1, 2, 4, 8]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",attention,512,64,AdamW,,0.00014,5e-05,L2,0.02417,0.52273,78,0.49232,0.59908,71,0.26958,COMPLETED,48.324
962,20251115_203057,gln_phase2.csv,Personalizado_v2,TCN,42,256,4,"[512, 640, 768, 896]","[1, 2, 4, 8]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",attention,512,64,AdamW,,0.00014,5e-05,L2,0.03348,0.52273,71,0.43837,0.48406,61,0.32048,COMPLETED,43.918

963,20251115_203057,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,4,"[640, 768, 896, 1024]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",mean,512,48,AdamW,,0.00012,5e-05,L2,0.00902,0.5,35,0.36092,0.44599,25,0.13727,COMPLETED,12.51
964,20251115_203057,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[640, 768, 896, 1024]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",mean,512,48,AdamW,,0.00012,5e-05,L2,0.00415,0.5,33,0.42709,0.48889,29,0.06572,COMPLETED,11.733
965,20251115_203057,gaitgl.csv,Personalizado_v2,TCN,42,128,4,"[640, 768, 896, 1024]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",mean,512,48,AdamW,,0.00012,5e-05,L2,0.00339,0.45455,23,0.32708,0.34444,19,0.09733,COMPLETED,11.269
966,20251115_203057,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,4,"[640, 768, 896, 1024]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",mean,512,48,AdamW,,0.00012,5e-05,L2,0.0017,0.5,27,0.40907,0.51766,26,0.00273,COMPLETED,13.482
967,20251115_203057,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,4,"[640, 768, 896, 1024]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",mean,512,48,AdamW,,0.00012,5e-05,L2,0.00269,0.47727,29,0.39394,0.4098,25,0.06,COMPLETED,14.401
968,20251115_203057,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[640, 768, 896, 1024]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",mean,512,48,AdamW,,0.00012,5e-05,L2,0.00837,0.5,56,0.34708,0.45316,51,0.36667,COMPLETED,27.764
969,20251115_203057,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,4,"[640, 768, 896, 1024]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",mean,512,48,AdamW,,0.00012,5e-05,L2,0.00551,0.47727,45,0.3831,0.53241,39,0.2557,COMPLETED,13.537
970,20251115_203057,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[640, 768, 896, 1024]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",mean,512,48,AdamW,,0.00012,5e-05,L2,0.00572,0.43182,184,0.36558,0.47237,170,0.17367,COMPLETED,54.071
971,20251115_203057,gaitset.csv,Personalizado_v2,TCN,42,256,4,"[640, 768, 896, 1024]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",mean,512,48,AdamW,,0.00012,5e-05,L2,0.00199,0.36364,33,0.25269,0.36981,23,0.16981,COMPLETED,16.259
972,20251115_203057,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,4,"[640, 768, 896, 1024]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",mean,512,48,AdamW,,0.00012,5e-05,L2,0.00796,0.45455,34,0.31171,0.43651,27,0.29991,COMPLETED,16.685
973,20251115_203057,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[640, 768, 896, 1024]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",mean,512,48,AdamW,,0.00012,5e-05,L2,0.02525,0.47727,104,0.40789,0.48305,101,0.06005,COMPLETED,50.877
974,20251115_203057,gln_phase1.csv,Personalizado_v2,TCN,42,256,4,"[640, 768, 896, 1024]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",mean,512,48,AdamW,,0.00012,5e-05,L2,0.00746,0.45455,35,0.4123,0.52333,32,0.04385,COMPLETED,23.399
975,20251115_203057,gln_phase2.csv,Personalizado_v2,TCN,42,256,4,"[640, 768, 896, 1024]","[1, 2, 4, 8]",3,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1]","[True, True, True, True]",mean,512,48,AdamW,,0.00012,5e-05,L2,0.00582,0.54545,34,0.4026,0.51267,32,0.02705,COMPLETED,22.574

976,20251115_203057,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,5,"[512, 512, 768, 768, 1024]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",attention,640,48,AdamW,,0.0001,0.0001,L2,0.02468,0.40909,50,0.35573,0.43485,39,0.02955,COMPLETED,22.471
977,20251115_203057,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,5,"[512, 512, 768, 768, 1024]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",attention,640,48,AdamW,,0.0001,0.0001,L2,0.04813,0.5,47,0.36149,0.40943,43,0.04727,COMPLETED,20.993
978,20251115_203057,gaitgl.csv,Personalizado_v2,TCN,42,128,5,"[512, 512, 768, 768, 1024]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",attention,640,48,AdamW,,0.0001,0.0001,L2,0.00283,0.5,16,0.35606,0.4101,10,0.13512,COMPLETED,10.172
979,20251115_203057,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,5,"[512, 512, 768, 768, 1024]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",attention,640,48,AdamW,,0.0001,0.0001,L2,0.01226,0.52273,22,0.37778,0.51,10,0.2127,COMPLETED,14.119
980,20251115_203057,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,5,"[512, 512, 768, 768, 1024]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",attention,640,48,AdamW,,0.0001,0.0001,L2,0.01783,0.47727,22,0.34,0.47015,21,0.03392,COMPLETED,14.207
981,20251115_203057,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,5,"[512, 512, 768, 768, 1024]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",attention,640,48,AdamW,,0.0001,0.0001,L2,0.00257,0.52273,39,0.375,0.42303,23,0.38023,COMPLETED,25.129
982,20251115_203057,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,5,"[512, 512, 768, 768, 1024]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",attention,640,48,AdamW,,0.0001,0.0001,L2,0.07561,0.56818,120,0.42757,0.45445,88,0.31356,COMPLETED,44.265
983,20251115_203057,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,5,"[512, 512, 768, 768, 1024]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",attention,640,48,AdamW,,0.0001,0.0001,L2,0.02115,0.59091,253,0.51544,0.55626,223,0.22585,COMPLETED,93.021
984,20251115_203057,gaitset.csv,Personalizado_v2,TCN,42,256,5,"[512, 512, 768, 768, 1024]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",attention,640,48,AdamW,,0.0001,0.0001,L2,0.00945,0.40909,41,0.35614,0.46804,33,0.18508,COMPLETED,25.934
985,20251115_203057,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,5,"[512, 512, 768, 768, 1024]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",attention,640,48,AdamW,,0.0001,0.0001,L2,0.02317,0.47727,57,0.34126,0.47456,44,0.16739,COMPLETED,36.681
986,20251115_203057,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,5,"[512, 512, 768, 768, 1024]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",attention,640,48,AdamW,,0.0001,0.0001,L2,0.01563,0.31818,177,0.2381,0.46368,173,0.06612,COMPLETED,114.168
987,20251115_203057,gln_phase1.csv,Personalizado_v2,TCN,42,256,5,"[512, 512, 768, 768, 1024]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",attention,640,48,AdamW,,0.0001,0.0001,L2,0.01156,0.47727,44,0.35393,0.52957,42,0.02026,COMPLETED,465.937
988,20251115_203057,gln_phase2.csv,Personalizado_v2,TCN,42,256,5,"[512, 512, 768, 768, 1024]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[0.05, 0.05, 0.1, 0.1, 0.15]","[True, True, True, True, True]",attention,640,48,AdamW,,0.0001,0.0001,L2,0.03299,0.65909,27,0.59487,0.59487,27,0.03299,COMPLETED,123.097

989,20251115_203057,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,3,"[896, 768, 640]","[1, 2, 4]",3,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,512,64,AdamW,,0.00015,5e-05,L2,0.01303,0.45455,62,0.38499,0.45462,54,0.31901,COMPLETED,80.877
990,20251115_203057,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[896, 768, 640]","[1, 2, 4]",3,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,512,64,AdamW,,0.00015,5e-05,L2,0.02163,0.5,107,0.42489,0.47573,69,0.47065,COMPLETED,190.581
991,20251115_203057,gaitgl.csv,Personalizado_v2,TCN,42,128,3,"[896, 768, 640]","[1, 2, 4]",3,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,512,64,AdamW,,0.00015,5e-05,L2,0.00998,0.43182,33,0.30808,0.44177,25,0.1419,COMPLETED,103.057
992,20251115_203057,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,3,"[896, 768, 640]","[1, 2, 4]",3,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,512,64,AdamW,,0.00015,5e-05,L2,0.03165,0.52273,28,0.38,0.38889,26,0.03211,COMPLETED,58.664
993,20251115_203057,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,3,"[896, 768, 640]","[1, 2, 4]",3,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,512,64,AdamW,,0.00015,5e-05,L2,0.05451,0.5,63,0.37123,0.49607,59,0.09931,COMPLETED,209.351
994,20251115_203057,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[896, 768, 640]","[1, 2, 4]",3,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,512,64,AdamW,,0.00015,5e-05,L2,1.00889,0.47727,114,0.21538,0.21538,114,1.00889,STOPPED,196.602
995,20251115_203057,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,3,"[896, 768, 640]","[1, 2, 4]",3,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,512,64,AdamW,,0.00015,5e-05,L2,0.01171,0.5,179,0.41968,0.42209,177,0.0322,COMPLETED,104.463
996,20251115_203057,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[896, 768, 640]","[1, 2, 4]",3,2,gelu,True,True,"[0.05, 0.1, 0.1]","[True, True, True]",attention,512,64,AdamW,,0.00015,5e-05,L2,0.00812,0.47727,274,0.40571,0.63687,262,0.28592,COMPLETED,226.54
