id,timestamp,target_embedding,source_params,model,seed,input_dim,channels,dilations,kernel_size,convs_per_block,activation,use_weight_norm,wn_on_skip,dropout,ln_block_end,pooling,fc_hidden,batch_size,optimizer,momentum_sgd,lr,weight_decay,norm,label_smoothing,clip_grad_norm,class_weights,train_loss,accuracy,epochs_trained,f1_macro,best_f1,best_epoch,best_state_loss,training,duration_sec
500,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[384, 512, 640]","[1, 2, 3]",11,1,silu,True,True,"[0.1, 0.1, 0.1]","[True, True, False]",mean,,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1397,0.54545,288,0.43846,0.47912,154,0.1418,STOPPED,108.872
501,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[384, 512, 640]","[1, 2, 3]",11,1,silu,True,True,"[0.1, 0.1, 0.1]","[True, True, False]",mean,,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14052,0.45455,300,0.41636,0.54651,95,0.28851,STOPPED,57.966
502,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[384, 512, 640]","[1, 2, 3]",11,1,silu,True,True,"[0.1, 0.1, 0.1]","[True, True, False]",mean,,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14044,0.47727,438,0.41388,0.52479,383,0.14079,STOPPED,84.498
503,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[384, 512, 640]","[1, 2, 3]",11,1,silu,True,True,"[0.1, 0.1, 0.1]","[True, True, False]",mean,,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14009,0.36364,452,0.29191,0.39905,165,0.25234,STOPPED,167.502
504,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[384, 512, 640]","[1, 2, 3]",11,1,silu,True,True,"[0.1, 0.1, 0.1]","[True, True, False]",mean,,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10831,0.36364,60,0.17778,0.17778,60,,STOPPED,22.184
505,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[384, 512, 640]","[1, 2, 3]",11,1,silu,True,True,"[0.1, 0.1, 0.1]","[True, True, False]",mean,,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10768,0.40909,58,0.24269,0.24269,58,,STOPPED,21.401
506,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[384, 512, 640]","[1, 2, 3]",11,1,silu,True,True,"[0.1, 0.1, 0.1]","[True, True, False]",mean,,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14172,0.45455,329,0.38801,0.52137,233,0.14762,STOPPED,174.827
507,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[384, 512, 640]","[1, 2, 3]",11,1,silu,True,True,"[0.1, 0.1, 0.1]","[True, True, False]",mean,,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14101,0.54545,249,0.39933,0.52849,179,0.14208,STOPPED,132.709

508,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 3, 4, 6, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13979,0.47727,163,0.34601,0.50631,108,0.1406,STOPPED,29.91
509,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 3, 4, 6, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13968,0.5,231,0.37566,0.43939,127,0.14099,STOPPED,42.211
510,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[160, 192, 224, 256, 320, 384]","[1, 2, 3, 4, 6, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14052,0.47727,144,0.35968,0.50729,32,0.14969,STOPPED,39.66
511,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 3, 4, 6, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14007,0.45455,141,0.39204,0.45943,33,0.14199,STOPPED,40.267
512,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 3, 4, 6, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14068,0.47727,164,0.39444,0.45359,73,0.14171,STOPPED,46.898
513,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 3, 4, 6, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13983,0.45455,222,0.41441,0.54293,59,0.18082,STOPPED,63.417
514,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 3, 4, 6, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14005,0.5,222,0.41667,0.57534,38,0.26643,STOPPED,32.104
515,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 3, 4, 6, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14433,0.5,274,0.35126,0.51795,95,0.25487,STOPPED,39.651
516,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 3, 4, 6, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14639,0.45455,157,0.33183,0.44956,132,0.14084,STOPPED,44.025
517,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 3, 4, 6, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14004,0.40909,231,0.34017,0.43729,112,0.14187,STOPPED,64.793
518,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 3, 4, 6, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13962,0.43182,304,0.39191,0.48468,106,0.26407,STOPPED,85.462
519,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 3, 4, 6, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14009,0.5,199,0.38057,0.46001,93,0.16376,STOPPED,74.35
520,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 3, 4, 6, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13974,0.5,184,0.40868,0.45445,72,0.14239,STOPPED,68.612

547,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[224, 256, 320]","[1, 2, 4]",5,2,gelu,True,True,"[None, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13986,0.5,190,0.3719,0.48573,38,0.222,STOPPED,24.26
548,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[224, 256, 320]","[1, 2, 4]",5,2,gelu,True,True,"[None, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13954,0.45455,228,0.32381,0.55325,110,0.15191,STOPPED,29.119
549,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[224, 256, 320]","[1, 2, 4]",5,2,gelu,True,True,"[None, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14017,0.5,136,0.36444,0.37778,123,0.14011,STOPPED,26.632
550,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[224, 256, 320]","[1, 2, 4]",5,2,gelu,True,True,"[None, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13997,0.59091,141,0.47768,0.50936,45,0.1407,STOPPED,29.038
551,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[224, 256, 320]","[1, 2, 4]",5,2,gelu,True,True,"[None, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14005,0.47727,200,0.36618,0.46641,125,0.14,STOPPED,40.998
552,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[224, 256, 320]","[1, 2, 4]",5,2,gelu,True,True,"[None, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1401,0.52273,241,0.39645,0.58654,109,0.14893,STOPPED,49.837
553,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[224, 256, 320]","[1, 2, 4]",5,2,gelu,True,True,"[None, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14167,0.52273,176,0.4798,0.48245,166,0.15426,STOPPED,16.076
554,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[224, 256, 320]","[1, 2, 4]",5,2,gelu,True,True,"[None, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13972,0.59091,380,0.54736,0.59762,325,0.14021,STOPPED,35.143
555,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[224, 256, 320]","[1, 2, 4]",5,2,gelu,True,True,"[None, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14028,0.31818,129,0.23148,0.39869,42,0.16612,STOPPED,25.933
556,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[224, 256, 320]","[1, 2, 4]",5,2,gelu,True,True,"[None, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14027,0.52273,157,0.37607,0.45004,88,0.14115,STOPPED,31.749
557,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[224, 256, 320]","[1, 2, 4]",5,2,gelu,True,True,"[None, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14115,0.45455,305,0.37222,0.4749,224,0.22512,STOPPED,61.506
558,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[224, 256, 320]","[1, 2, 4]",5,2,gelu,True,True,"[None, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13992,0.5,200,0.37123,0.45798,52,0.15321,STOPPED,54.108
559,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[224, 256, 320]","[1, 2, 4]",5,2,gelu,True,True,"[None, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13982,0.52273,169,0.37889,0.49237,29,0.31178,STOPPED,45.73

560,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[512, 640]","[1, 3]",7,2,leakyrelu,True,True,"[0.1, 0.2]","[True, True]",max,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14242,0.54545,170,0.41277,0.52692,103,0.14432,STOPPED,51.265
561,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[512, 640]","[1, 3]",7,2,leakyrelu,True,True,"[0.1, 0.2]","[True, True]",max,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14233,0.59091,231,0.442,0.543,55,0.18437,STOPPED,69.64
562,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[512, 640]","[1, 3]",7,2,leakyrelu,True,True,"[0.1, 0.2]","[True, True]",max,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14199,0.54545,147,0.4534,0.49457,143,0.14148,STOPPED,63.124
563,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[512, 640]","[1, 3]",7,2,leakyrelu,True,True,"[0.1, 0.2]","[True, True]",max,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14052,0.54545,161,0.39788,0.49349,84,0.14117,STOPPED,71.01
564,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[512, 640]","[1, 3]",7,2,leakyrelu,True,True,"[0.1, 0.2]","[True, True]",max,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14162,0.40909,267,0.35333,0.4443,175,0.14116,STOPPED,117.705
565,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[512, 640]","[1, 3]",7,2,leakyrelu,True,True,"[0.1, 0.2]","[True, True]",max,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1414,0.38636,184,0.28672,0.46435,50,0.18762,STOPPED,81.32
566,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[512, 640]","[1, 3]",7,2,leakyrelu,True,True,"[0.1, 0.2]","[True, True]",max,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14109,0.40909,324,0.35988,0.48851,143,0.14244,STOPPED,59.524
567,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[512, 640]","[1, 3]",7,2,leakyrelu,True,True,"[0.1, 0.2]","[True, True]",max,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14517,0.47727,370,0.37408,0.49007,152,0.14547,STOPPED,67.608
568,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[512, 640]","[1, 3]",7,2,leakyrelu,True,True,"[0.1, 0.2]","[True, True]",max,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14154,0.38636,175,0.25641,0.33312,41,0.14847,STOPPED,75.79
569,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[512, 640]","[1, 3]",7,2,leakyrelu,True,True,"[0.1, 0.2]","[True, True]",max,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14373,0.43182,223,0.33333,0.49161,99,0.14544,STOPPED,96.514
570,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[512, 640]","[1, 3]",7,2,leakyrelu,True,True,"[0.1, 0.2]","[True, True]",max,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14287,0.40909,282,0.37983,0.48018,281,0.14188,STOPPED,122.379
571,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[512, 640]","[1, 3]",7,2,leakyrelu,True,True,"[0.1, 0.2]","[True, True]",max,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14232,0.59091,169,0.42751,0.57714,100,0.14448,STOPPED,102.79
572,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[512, 640]","[1, 3]",7,2,leakyrelu,True,True,"[0.1, 0.2]","[True, True]",max,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14133,0.5,221,0.45877,0.5,82,0.1419,STOPPED,133.893

573,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.2]","[True, True, True, False]",mean,192.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14055,0.59091,386,0.53333,0.57809,248,0.14399,STOPPED,91.661
574,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.2]","[True, True, True, False]",mean,192.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13993,0.45455,390,0.44035,0.52536,183,0.14274,STOPPED,92.32
575,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[192, 256, 320, 384]","[1, 2, 4, 8]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.2]","[True, True, True, False]",mean,192.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14003,0.43182,258,0.30688,0.43882,74,0.2374,STOPPED,98.445
576,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.2]","[True, True, True, False]",mean,192.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14005,0.5,256,0.36149,0.41941,62,0.2614,STOPPED,100.738
577,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.2]","[True, True, True, False]",mean,192.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14048,0.5,297,0.32284,0.45434,88,0.33151,STOPPED,117.205
578,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.2]","[True, True, True, False]",mean,192.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14038,0.40909,417,0.40233,0.51403,303,0.17667,STOPPED,164.759
579,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.2]","[True, True, True, False]",mean,192.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14097,0.56818,360,0.50496,0.5727,160,0.17765,STOPPED,57.4
580,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.2]","[True, True, True, False]",mean,192.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14438,0.43182,501,0.3709,0.58343,415,0.14271,STOPPED,79.779
581,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.2]","[True, True, True, False]",mean,192.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13996,0.5,375,0.35926,0.41319,155,0.16964,STOPPED,144.644
582,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.2]","[True, True, True, False]",mean,192.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14019,0.45455,351,0.30725,0.40519,96,0.32063,STOPPED,135.499
583,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.2]","[True, True, True, False]",mean,192.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14108,0.52273,632,0.34343,0.48074,322,0.19824,STOPPED,243.288
584,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.2]","[True, True, True, False]",mean,192.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14038,0.43182,398,0.44848,0.51886,356,0.1416,STOPPED,195.381
585,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.2]","[True, True, True, False]",mean,192.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14038,0.63636,362,0.59325,0.65207,191,0.14881,STOPPED,177.84

586,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[320, 384]","[1, 2]",11,2,silu,True,True,"[0.1, 0.2]","[True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13993,0.47727,231,0.34873,0.50216,58,0.15512,STOPPED,53.054
587,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[320, 384]","[1, 2]",11,2,silu,True,True,"[0.1, 0.2]","[True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13981,0.54545,249,0.4016,0.54291,113,0.14211,STOPPED,57.155
588,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[320, 384]","[1, 2]",11,2,silu,True,True,"[0.1, 0.2]","[True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14079,0.47727,154,0.39766,0.54545,35,0.14995,STOPPED,42.705
589,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[320, 384]","[1, 2]",11,2,silu,True,True,"[0.1, 0.2]","[True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13999,0.47727,186,0.41217,0.48629,32,0.14624,STOPPED,53.411
590,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[320, 384]","[1, 2]",11,2,silu,True,True,"[0.1, 0.2]","[True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14036,0.43182,180,0.32292,0.43186,48,0.20637,STOPPED,51.816
591,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[320, 384]","[1, 2]",11,2,silu,True,True,"[0.1, 0.2]","[True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13996,0.52273,205,0.44923,0.53233,83,0.14502,STOPPED,58.869
592,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[320, 384]","[1, 2]",11,2,silu,True,True,"[0.1, 0.2]","[True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14064,0.45455,220,0.41316,0.51587,139,0.1897,STOPPED,40.279
593,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[320, 384]","[1, 2]",11,2,silu,True,True,"[0.1, 0.2]","[True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14026,0.43182,387,0.32162,0.49162,140,0.26355,STOPPED,71.531
594,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[320, 384]","[1, 2]",11,2,silu,True,True,"[0.1, 0.2]","[True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14074,0.43182,166,0.32075,0.41551,35,0.29883,STOPPED,46.743
595,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[320, 384]","[1, 2]",11,2,silu,True,True,"[0.1, 0.2]","[True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14021,0.5,229,0.37295,0.46963,157,0.14026,STOPPED,65.162
596,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[320, 384]","[1, 2]",11,2,silu,True,True,"[0.1, 0.2]","[True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.09755,0.27273,77,0.22659,0.22659,77,,STOPPED,21.922
597,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[320, 384]","[1, 2]",11,2,silu,True,True,"[0.1, 0.2]","[True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14005,0.54545,173,0.40489,0.4832,76,0.1654,STOPPED,68.062
