id,timestamp,target_embedding,top_variant,source_params,model,seed,model_dims,num_heads,num_layers,dim_feedforward,dropout,activation,norm_type,pos_encoding,pooling,use_cls_token,lr,weight_decay,batch_size,optimizer,momentum_sgd,norm,input_dim,max_seq_len,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
44,20260102_133603,gaitgl_OUMVLP_TOP70.csv,70%,Preset_1,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,45,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12518,1.58841,0.38636,0.36171,"[0.45714, 0.19048, 0.4375]",82,0.14423,1.36713,0.59091,0.49483,"[0.65116, 0.22222, 0.61111]",67,COMPLETED,22.686
45,20260102_133603,gaitgl_TOP70.csv,70%,Preset_1,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,128,45,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11184,1.59877,0.36364,0.30357,"[0.5, 0.125, 0.28571]",26,0.13463,1.39528,0.43182,0.37121,"[0.52632, 0.14286, 0.44444]",22,COMPLETED,6.99
46,20260102_133603,gaitpart_GREW_TOP70.csv,70%,Preset_1,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,12,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.11202,1.104,0.36364,0.17778,"[0.0, 0.0, 0.53333]",144,1.11202,1.104,0.36364,0.17778,"[0.0, 0.0, 0.53333]",144,STOPPED,36.696
47,20260102_133603,gaitpart_OUMVLP_TOP70.csv,70%,Preset_1,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,12,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11916,1.60617,0.61364,0.53615,"[0.7451, 0.42857, 0.43478]",430,0.1432,1.27554,0.63636,0.58997,"[0.68421, 0.4, 0.68571]",345,COMPLETED,112.136
48,20260102_133603,gaitset_GREW_TOP70.csv,70%,Preset_1,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,44,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.11802,1.13917,0.15909,0.0915,"[0.0, 0.27451, 0.0]",122,1.11802,1.13917,0.15909,0.0915,"[0.0, 0.27451, 0.0]",122,STOPPED,33.671
49,20260102_133603,gaitset_OUMVLP_TOP70.csv,70%,Preset_1,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,44,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12463,2.20781,0.34091,0.29101,"[0.28571, 0.11111, 0.47619]",406,0.58169,1.72196,0.52273,0.41604,"[0.68, 0.13333, 0.43478]",227,COMPLETED,113.738
50,20260102_133603,gaitset_TOP70.csv,70%,Preset_1,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,44,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13349,1.57502,0.31818,0.28939,"[0.43243, 0.09091, 0.34483]",211,0.69601,1.21011,0.45455,0.45589,"[0.43243, 0.46154, 0.47368]",102,COMPLETED,62.007
51,20260102_133603,gln_phase1_TOP70.csv,70%,Preset_1,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,66,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13264,1.4253,0.43182,0.30665,"[0.61224, 0.0, 0.30769]",165,0.12797,1.38383,0.52273,0.44162,"[0.57895, 0.18182, 0.5641]",163,COMPLETED,50.172
52,20260102_133603,gln_phase2_TOP70.csv,70%,Preset_1,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,66,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1261,1.1759,0.61364,0.56589,"[0.69767, 0.4, 0.6]",170,0.17286,1.1529,0.59091,0.56617,"[0.65306, 0.54545, 0.5]",141,COMPLETED,50.914

