id,timestamp,target_embedding,source_params,model,seed,model_dims,num_heads,num_layers,dim_feedforward,dropout,activation,norm_type,pos_encoding,pooling,use_cls_token,batch_size,optimizer,momentum_sgd,lr,weight_decay,norm,input_dim,label_smoothing,clip_grad_norm,class_weights,train_loss,test_loss,accuracy,f1_macro,f1_per_class,best_accuracy,best_f1,best_f1_per_class,best_epoch,train_loss_best_state,test_loss_best_state,epochs_trained,training,duration_sec
263,20251214_123756,gaitgl.csv,best_configs_v3,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,32,AdamW,,5e-05,1e-06,L2,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14524,2.47328,0.40909,0.2961,"[0.54545, 0.0, 0.34286]",0.5,0.35668,"[0.66667, 0.28571, 0.11765]",407,0.42549,2.86413,803,COMPLETED,484.98646
264,20251214_123756,gaitgl_GREW.csv,best_configs_v3,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,32,AdamW,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14799,2.52179,0.45455,0.33193,"[0.6087, 0.0, 0.3871]",0.56818,0.53019,"[0.63158, 0.35294, 0.60606]",245,0.70075,1.72698,829,COMPLETED,507.51231
265,20251214_123756,gaitgl_GREW_BNNeck.csv,best_configs_v3,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,32,AdamW,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.22496,3.30459,0.27273,0.24645,"[0.26316, 0.14286, 0.33333]",0.45455,0.42476,"[0.51064, 0.36364, 0.4]",275,0.73157,1.33113,1069,STOPPED,655.0007
266,20251214_123756,gaitgl_OUMVLP.csv,best_configs_v3,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,32,AdamW,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10954,1.08771,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",168,1.10954,1.08771,168,STOPPED,100.94303
267,20251214_123756,gaitpart_GREW.csv,best_configs_v3,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,32,AdamW,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10702,1.10427,0.47727,0.21875,"[0.65625, 0.0, 0.0]",0.47727,0.21875,"[0.65625, 0.0, 0.0]",169,1.10702,1.10427,169,STOPPED,65.78229
268,20251214_123756,gaitpart_OUMVLP.csv,best_configs_v3,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,32,AdamW,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10935,1.10809,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",182,1.10935,1.10809,182,STOPPED,70.38597
269,20251214_123756,gaitset.csv,best_configs_v3,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,32,AdamW,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14858,2.4215,0.43182,0.35654,"[0.56522, 0.18182, 0.32258]",0.47727,0.46422,"[0.5641, 0.42857, 0.4]",959,0.43481,2.16195,1165,COMPLETED,662.53461
270,20251214_123756,gaitset_GREW.csv,best_configs_v3,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,32,AdamW,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10959,1.10434,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",167,1.10959,1.10434,167,STOPPED,95.00257
271,20251214_123756,gaitset_OUMVLP.csv,best_configs_v3,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,32,AdamW,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10976,1.09695,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",140,1.10976,1.09695,140,STOPPED,79.38681
272,20251214_123756,gln_phase1.csv,best_configs_v3,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,32,AdamW,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.61269,1.8152,0.36364,0.31289,"[0.47619, 0.11765, 0.34483]",0.45455,0.43294,"[0.4, 0.375, 0.52381]",454,0.74399,1.33564,841,STOPPED,738.61688
273,20251214_123756,gln_phase2.csv,best_configs_v3,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,32,AdamW,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.46268,2.56406,0.34091,0.26543,"[0.5, 0.0, 0.2963]",0.43182,0.4,"[0.5, 0.2, 0.5]",580,0.62146,2.02,642,STOPPED,570.42589

456,20251214_123756,baseline_CASIAB.csv,best_configs_v3,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,32,Adam,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14596,2.17233,0.52273,0.45023,"[0.53659, 0.25, 0.5641]",0.59091,0.52072,"[0.68, 0.36364, 0.51852]",826,0.37554,1.75061,1030,COMPLETED,335.08465
457,20251214_123756,baseline_OUMVLP.csv,best_configs_v3,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,32,Adam,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1541,1.9933,0.52273,0.44298,"[0.55, 0.2, 0.57895]",0.61364,0.58269,"[0.68293, 0.44444, 0.62069]",925,0.28337,1.76286,1451,STOPPED,467.30474
458,20251214_123756,gaitgl.csv,best_configs_v3,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,32,Adam,,5e-05,1e-06,L2,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1441,2.35977,0.47727,0.39202,"[0.62222, 0.15385, 0.4]",0.45455,0.4008,"[0.59091, 0.26667, 0.34483]",599,0.22356,2.50161,672,STOPPED,287.53076
459,20251214_123756,gaitgl_GREW.csv,best_configs_v3,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,32,Adam,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16918,2.27055,0.5,0.37719,"[0.63158, 0.0, 0.5]",0.54545,0.49034,"[0.58065, 0.28571, 0.60465]",373,0.22502,2.26218,575,STOPPED,241.42748
460,20251214_123756,gaitgl_GREW_BNNeck.csv,best_configs_v3,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,32,Adam,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14446,2.72649,0.40909,0.35714,"[0.42857, 0.14286, 0.5]",0.5,0.47529,"[0.48649, 0.33333, 0.60606]",662,0.26724,2.60631,867,COMPLETED,359.25299
461,20251214_123756,gaitgl_OUMVLP.csv,best_configs_v3,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,32,Adam,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10744,1.11202,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",104,1.10744,1.11202,104,STOPPED,43.04109
462,20251214_123756,gaitpart_GREW.csv,best_configs_v3,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,32,Adam,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16621,2.61322,0.45455,0.43453,"[0.4878, 0.31579, 0.5]",0.59091,0.5556,"[0.65, 0.42857, 0.58824]",754,0.47335,1.75342,1366,STOPPED,399.0813
463,20251214_123756,gaitpart_OUMVLP.csv,best_configs_v3,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,32,Adam,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11081,1.08532,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",168,1.11081,1.08532,168,STOPPED,52.22359
464,20251214_123756,gaitset.csv,best_configs_v3,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,32,Adam,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14267,2.54282,0.31818,0.24444,"[0.4, 0.0, 0.33333]",0.45455,0.47074,"[0.43243, 0.55556, 0.42424]",418,0.65242,1.66734,1224,COMPLETED,537.79344
465,20251214_123756,gaitset_GREW.csv,best_configs_v3,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,32,Adam,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10954,1.09914,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",131,1.10954,1.09914,131,STOPPED,53.62653
466,20251214_123756,gaitset_OUMVLP.csv,best_configs_v3,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,32,Adam,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11228,1.1076,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",116,1.11228,1.1076,116,STOPPED,47.49415
467,20251214_123756,gln_phase1.csv,best_configs_v3,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,32,Adam,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.22669,2.47407,0.43182,0.36591,"[0.51064, 0.2, 0.3871]",0.5,0.45877,"[0.55814, 0.33333, 0.48485]",903,0.3745,2.04899,1025,STOPPED,583.46634
468,20251214_123756,gln_phase2.csv,best_configs_v3,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,32,Adam,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.24349,2.42137,0.43182,0.37225,"[0.51282, 0.13333, 0.47059]",0.47727,0.4505,"[0.52632, 0.36364, 0.46154]",689,0.51937,2.07494,1023,STOPPED,591.47938

846,20251214_123756,baseline_CASIAB.csv,best_configs_v3,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,40,AdamW,,3e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14637,2.31818,0.45455,0.33891,"[0.47619, 0.0, 0.54054]",0.54545,0.39337,"[0.6087, 0.0, 0.57143]",598,0.24458,2.0425,795,COMPLETED,226.22565
847,20251214_123756,baseline_OUMVLP.csv,best_configs_v3,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,40,AdamW,,3e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.18441,2.31664,0.47727,0.43379,"[0.47059, 0.26667, 0.5641]",0.59091,0.53153,"[0.59459, 0.33333, 0.66667]",510,0.2304,1.94293,728,STOPPED,207.29341
848,20251214_123756,gaitgl.csv,best_configs_v3,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,40,AdamW,,3e-05,1e-05,,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1469,1.78223,0.5,0.41474,"[0.59574, 0.18182, 0.46667]",0.59091,0.49812,"[0.6383, 0.25, 0.60606]",71,0.14684,1.81474,73,COMPLETED,30.67365
849,20251214_123756,gaitgl_GREW.csv,best_configs_v3,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,40,AdamW,,3e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14539,1.3729,0.47727,0.35926,"[0.57778, 0.0, 0.5]",0.5,0.42444,"[0.54054, 0.15385, 0.57895]",18,0.30979,1.61041,61,COMPLETED,26.25052
850,20251214_123756,gaitgl_GREW_BNNeck.csv,best_configs_v3,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,40,AdamW,,3e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.21824,2.72219,0.34091,0.26838,"[0.43478, 0.0, 0.37037]",0.5,0.45671,"[0.57895, 0.21053, 0.58065]",653,0.51942,2.18624,1202,STOPPED,514.07171
851,20251214_123756,gaitgl_OUMVLP.csv,best_configs_v3,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,40,AdamW,,3e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14666,2.04768,0.5,0.35983,"[0.56522, 0.0, 0.51429]",0.5,0.42408,"[0.52632, 0.18182, 0.5641]",93,0.36329,1.88388,243,COMPLETED,103.85019
852,20251214_123756,gaitpart_GREW.csv,best_configs_v3,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,40,AdamW,,3e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15802,2.25523,0.47727,0.40113,"[0.57778, 0.14286, 0.48276]",0.54545,0.53716,"[0.62857, 0.44444, 0.53846]",955,0.15428,2.46825,1132,STOPPED,295.45757
853,20251214_123756,gaitpart_OUMVLP.csv,best_configs_v3,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,40,AdamW,,3e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.28661,1.97322,0.5,0.41425,"[0.62222, 0.15385, 0.46667]",0.65909,0.63333,"[0.7, 0.53333, 0.66667]",241,0.71645,1.15379,1099,STOPPED,287.28173
854,20251214_123756,gaitset.csv,best_configs_v3,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,40,AdamW,,3e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14863,2.27768,0.43182,0.3998,"[0.47619, 0.28571, 0.4375]",0.52273,0.49528,"[0.59574, 0.46154, 0.42857]",502,0.15672,1.95198,609,COMPLETED,247.24047
855,20251214_123756,gaitset_GREW.csv,best_configs_v3,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,40,AdamW,,3e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.17997,2.35419,0.47727,0.35354,"[0.63636, 0.0, 0.42424]",0.45455,0.43434,"[0.48485, 0.27273, 0.54545]",203,0.71687,1.3544,940,STOPPED,382.2399
856,20251214_123756,gaitset_OUMVLP.csv,best_configs_v3,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,40,AdamW,,3e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.17285,2.44217,0.43182,0.30029,"[0.625, 0.0, 0.27586]",0.47727,0.46536,"[0.52941, 0.33333, 0.53333]",503,0.64167,2.62234,1076,STOPPED,392.53575
857,20251214_123756,gln_phase1.csv,best_configs_v3,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,40,AdamW,,3e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14468,2.20771,0.47727,0.35049,"[0.61905, 0.0, 0.43243]",0.59091,0.43932,"[0.71795, 0.0, 0.6]",294,0.19566,1.97367,445,COMPLETED,211.64907
858,20251214_123756,gln_phase2.csv,best_configs_v3,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,40,AdamW,,3e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16821,2.82407,0.34091,0.2986,"[0.35294, 0.14286, 0.4]",0.56818,0.51934,"[0.67925, 0.54545, 0.33333]",208,0.31996,1.82013,622,STOPPED,296.8591

1080,20251214_123756,baseline_CASIAB.csv,best_configs_v3,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,32,RMSprop,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.19208,2.49509,0.40909,0.35849,"[0.42105, 0.125, 0.52941]",0.54545,0.48629,"[0.65116, 0.30769, 0.5]",361,0.5259,1.47575,887,STOPPED,292.14741
1081,20251214_123756,baseline_OUMVLP.csv,best_configs_v3,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,32,RMSprop,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.2338,2.43008,0.47727,0.44444,"[0.52632, 0.33333, 0.47368]",0.59091,0.51703,"[0.72727, 0.30769, 0.51613]",1242,0.19699,1.84203,1479,STOPPED,485.19464
1082,20251214_123756,gaitgl.csv,best_configs_v3,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,32,RMSprop,,5e-05,1e-06,L2,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.26013,2.89401,0.29545,0.23761,"[0.39024, 0.0, 0.32258]",0.47727,0.34527,"[0.47059, 0.0, 0.56522]",394,0.22082,2.39686,489,STOPPED,206.15948
1083,20251214_123756,gaitgl_GREW.csv,best_configs_v3,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,32,RMSprop,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1408,3.24955,0.29545,0.22269,"[0.35556, 0.0, 0.3125]",0.40909,0.34901,"[0.56522, 0.3, 0.18182]",142,0.45386,2.62842,321,COMPLETED,137.90519
1084,20251214_123756,gaitgl_GREW_BNNeck.csv,best_configs_v3,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,32,RMSprop,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.2299,2.13214,0.52273,0.44091,"[0.58537, 0.18182, 0.55556]",0.59091,0.53743,"[0.6, 0.36364, 0.64865]",1072,0.27469,1.70343,1292,STOPPED,555.13003
1085,20251214_123756,gaitgl_OUMVLP.csv,best_configs_v3,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,32,RMSprop,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11245,1.11965,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",164,1.11245,1.11965,164,STOPPED,70.49794
1086,20251214_123756,gaitpart_GREW.csv,best_configs_v3,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,32,RMSprop,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.1165,1.15193,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",134,1.1165,1.15193,134,STOPPED,41.94437
1087,20251214_123756,gaitpart_OUMVLP.csv,best_configs_v3,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,32,RMSprop,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11685,1.12223,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",152,1.11685,1.12223,152,STOPPED,48.11061
1088,20251214_123756,gaitset.csv,best_configs_v3,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,32,RMSprop,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.22886,2.19844,0.40909,0.30392,"[0.5, 0.0, 0.41176]",0.65909,0.64799,"[0.7, 0.61538, 0.62857]",702,0.20524,1.22521,980,STOPPED,406.60065
1089,20251214_123756,gaitset_GREW.csv,best_configs_v3,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,32,RMSprop,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11157,1.09657,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",201,1.11157,1.09657,201,STOPPED,83.09311
1090,20251214_123756,gaitset_OUMVLP.csv,best_configs_v3,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,32,RMSprop,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11281,1.08463,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",198,1.11281,1.08463,198,STOPPED,82.08693
1091,20251214_123756,gln_phase1.csv,best_configs_v3,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,32,RMSprop,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.28132,2.69921,0.34091,0.27121,"[0.45, 0.0, 0.36364]",0.52273,0.47362,"[0.54054, 0.28571, 0.59459]",1073,0.22698,2.1535,1307,STOPPED,710.4261
1092,20251214_123756,gln_phase2.csv,best_configs_v3,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,32,RMSprop,,5e-05,1e-06,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.22868,2.09226,0.54545,0.54857,"[0.55814, 0.57143, 0.51613]",0.61364,0.60019,"[0.66667, 0.61538, 0.51852]",1309,0.26035,1.61174,1475,STOPPED,801.85108

1210,20251214_123756,baseline_CASIAB.csv,best_configs_v3,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,40,Adam,,5e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.27863,2.0407,0.47727,0.40061,"[0.56522, 0.15385, 0.48276]",0.52273,0.46463,"[0.6087, 0.26667, 0.51852]",2074,0.29166,2.0584,2077,STOPPED,261.53698
1211,20251214_123756,baseline_OUMVLP.csv,best_configs_v3,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,40,Adam,,5e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.36271,1.48024,0.54545,0.50223,"[0.5641, 0.36364, 0.57895]",0.54545,0.53704,"[0.5, 0.5, 0.61111]",722,0.74732,1.21787,2213,STOPPED,277.7916
1212,20251214_123756,gaitgl.csv,best_configs_v3,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,40,Adam,,5e-05,0.0,L2,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.20793,2.21668,0.43182,0.3138,"[0.57778, 0.0, 0.36364]",0.59091,0.53415,"[0.69388, 0.42857, 0.48]",536,0.62199,1.23889,1341,STOPPED,178.8028
1213,20251214_123756,gaitgl_GREW.csv,best_configs_v3,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,40,Adam,,5e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1587,1.81251,0.5,0.46448,"[0.60465, 0.375, 0.41379]",0.65909,0.63131,"[0.68182, 0.54545, 0.66667]",960,0.19784,1.60358,1026,STOPPED,145.61565
1214,20251214_123756,gaitgl_GREW_BNNeck.csv,best_configs_v3,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,40,Adam,,5e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.28333,2.34595,0.38636,0.31746,"[0.53333, 0.13333, 0.28571]",0.56818,0.52994,"[0.62222, 0.375, 0.59259]",860,0.48861,1.4688,1830,STOPPED,258.66239
1215,20251214_123756,gaitgl_OUMVLP.csv,best_configs_v3,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,40,Adam,,5e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.25745,2.28904,0.40909,0.28615,"[0.53846, 0.0, 0.32]",0.56818,0.55061,"[0.5641, 0.42105, 0.66667]",1236,0.33697,2.0852,1807,STOPPED,256.60026
1216,20251214_123756,gaitpart_GREW.csv,best_configs_v3,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,40,Adam,,5e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.36678,1.54812,0.5,0.47485,"[0.57895, 0.375, 0.47059]",0.65909,0.6298,"[0.75, 0.53333, 0.60606]",1785,0.46594,1.11468,2191,STOPPED,263.03318
1217,20251214_123756,gaitpart_OUMVLP.csv,best_configs_v3,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,40,Adam,,5e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.56172,1.68982,0.54545,0.53437,"[0.64706, 0.38462, 0.57143]",0.63636,0.59029,"[0.64865, 0.4, 0.72222]",2484,0.59418,1.20731,3017,STOPPED,361.52516
1218,20251214_123756,gaitset.csv,best_configs_v3,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,40,Adam,,5e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.3307,3.13765,0.31818,0.27667,"[0.43902, 0.10526, 0.28571]",0.43182,0.36919,"[0.55, 0.13333, 0.42424]",981,0.49075,2.2123,1511,STOPPED,212.68056
1219,20251214_123756,gaitset_GREW.csv,best_configs_v3,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,40,Adam,,5e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.2622,2.16848,0.38636,0.33122,"[0.47619, 0.15385, 0.36364]",0.54545,0.43619,"[0.68, 0.2, 0.42857]",1676,0.26305,1.87358,1793,STOPPED,252.76775
1220,20251214_123756,gaitset_OUMVLP.csv,best_configs_v3,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,40,Adam,,5e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10732,1.11062,0.18182,0.13228,"[0.0, 0.28571, 0.11111]",0.18182,0.13228,"[0.0, 0.28571, 0.11111]",176,1.10732,1.11062,176,STOPPED,24.60851
1221,20251214_123756,gln_phase1.csv,best_configs_v3,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,40,Adam,,5e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.22012,2.29638,0.47727,0.40798,"[0.59459, 0.14286, 0.48649]",0.59091,0.54453,"[0.7, 0.35294, 0.58065]",1701,0.30774,2.23855,2077,STOPPED,335.8648
1222,20251214_123756,gln_phase2.csv,best_configs_v3,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,40,Adam,,5e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.26951,2.22081,0.45455,0.41589,"[0.45714, 0.25, 0.54054]",0.56818,0.52688,"[0.66667, 0.33333, 0.58065]",389,0.72411,1.14852,1429,STOPPED,231.50526

