id,embedding,best_f1_v1_v2,best_f1_v3,difference,f1_per_class_v1_v2_fmt,f1_per_class_v3_fmt,diff_f1_per_class
519,gln_phase1.csv,0.56999,0.62408,0.05409,0.595 / 0.500 / 0.615,0.634 / 0.667 / 0.571,0.040 / 0.167 / -0.044
520,gln_phase2.csv,0.49854,0.47738,-0.02116,0.667 / 0.250 / 0.579,0.524 / 0.375 / 0.533,-0.143 / 0.125 / -0.046
521,baseline_CASIAB.csv,0.51194,0.55307,0.04113,0.653 / 0.400 / 0.483,0.609 / 0.444 / 0.606,-0.044 / 0.044 / 0.123
522,baseline_OUMVLP.csv,0.60594,0.66177,0.05583,0.651 / 0.500 / 0.667,0.711 / 0.500 / 0.774,0.060 / 0.000 / 0.108
523,gaitgl.csv,0.50986,0.54721,0.03735,0.558 / 0.400 / 0.571,0.585 / 0.571 / 0.485,0.027 / 0.171 / -0.087
524,gaitgl_GREW.csv,0.45707,0.49529,0.03822,0.609 / 0.200 / 0.562,0.622 / 0.364 / 0.500,0.014 / 0.164 / -0.062
525,gaitgl_GREW_BNNeck.csv,0.34845,0.45758,0.10913,0.511 / 0.222 / 0.312,0.600 / 0.500 / 0.273,0.089 / 0.278 / -0.040
526,gaitgl_OUMVLP.csv,0.51917,0.59184,0.07267,0.694 / 0.364 / 0.500,0.776 / 0.462 / 0.538,0.082 / 0.098 / 0.038
527,gaitpart_GREW.csv,0.51431,0.477,-0.03731,0.682 / 0.250 / 0.611,0.698 / 0.267 / 0.467,0.016 / 0.017 / -0.144
528,gaitpart_OUMVLP.csv,0.51369,0.54924,0.03555,0.652 / 0.222 / 0.667,0.634 / 0.308 / 0.706,-0.018 / 0.085 / 0.039
529,gaitset.csv,0.44389,0.46169,0.0178,0.571 / 0.316 / 0.444,0.595 / 0.190 / 0.600,0.023 / -0.125 / 0.156
530,gaitset_GREW.csv,0.49722,0.53019,0.03297,0.625 / 0.400 / 0.467,0.651 / 0.333 / 0.606,0.026 / -0.067 / 0.139
531,gaitset_OUMVLP.csv,0.43245,0.49695,0.0645,0.625 / 0.154 / 0.519,0.681 / 0.250 / 0.560,0.056 / 0.096 / 0.041
532,gln_phase1.csv,0.51932,0.62077,0.10145,0.579 / 0.364 / 0.615,0.696 / 0.500 / 0.667,0.117 / 0.136 / 0.051
533,gln_phase2.csv,0.42709,0.51681,0.08972,0.585 / 0.222 / 0.474,0.622 / 0.462 / 0.467,0.037 / 0.239 / -0.007
534,baseline_CASIAB.csv,0.51907,0.58368,0.06461,0.545 / 0.600 / 0.412,0.634 / 0.571 / 0.545,0.089 / -0.029 / 0.134
535,baseline_OUMVLP.csv,0.53488,0.58102,0.04614,0.605 / 0.444 / 0.556,0.636 / 0.462 / 0.645,0.032 / 0.017 / 0.090
536,gaitgl.csv,0.35926,0.3538,-0.00546,0.578 / 0.000 / 0.500,0.486 / 0.154 / 0.421,-0.091 / 0.154 / -0.079
537,gaitgl_GREW.csv,0.40649,0.42899,0.0225,0.591 / 0.000 / 0.629,0.585 / 0.250 / 0.452,-0.006 / 0.250 / -0.177
538,gaitgl_GREW_BNNeck.csv,0.41239,0.47607,0.06368,0.654 / 0.167 / 0.417,0.545 / 0.400 / 0.483,-0.108 / 0.233 / 0.066
539,gaitgl_OUMVLP.csv,0.29142,0.49729,0.20587,0.511 / 0.000 / 0.364,0.571 / 0.533 / 0.387,0.061 / 0.533 / 0.023
540,gaitpart_GREW.csv,0.61616,0.52286,-0.0933,0.682 / 0.667 / 0.500,0.591 / 0.462 / 0.516,-0.091 / -0.205 / 0.016
541,gaitpart_OUMVLP.csv,0.56093,0.52124,-0.03969,0.634 / 0.400 / 0.649,0.595 / 0.429 / 0.541,-0.040 / 0.029 / -0.108
542,gaitset.csv,0.3561,0.4211,0.065,0.542 / 0.182 / 0.345,0.476 / 0.400 / 0.387,-0.065 / 0.218 / 0.042
543,gaitset_GREW.csv,0.62184,0.58877,-0.03307,0.636 / 0.667 / 0.562,0.649 / 0.471 / 0.647,0.012 / -0.196 / 0.085
544,gaitset_OUMVLP.csv,0.30561,0.3952,0.08959,0.553 / 0.000 / 0.364,0.513 / 0.235 / 0.438,-0.040 / 0.235 / 0.074
545,gln_phase1.csv,0.64799,0.50558,-0.14241,0.700 / 0.615 / 0.629,0.471 / 0.533 / 0.513,-0.229 / -0.082 / -0.116
546,gln_phase2.csv,0.4846,0.43981,-0.04479,0.533 / 0.545 / 0.375,0.500 / 0.375 / 0.444,-0.033 / -0.170 / 0.069
547,baseline_CASIAB.csv,0.4641,0.50237,0.03827,0.654 / 0.200 / 0.538,0.692 / 0.222 / 0.593,0.038 / 0.022 / 0.054
548,baseline_OUMVLP.csv,0.59036,0.62857,0.03821,0.585 / 0.500 / 0.686,0.619 / 0.600 / 0.667,0.034 / 0.100 / -0.019
549,gaitgl.csv,0.51637,0.5282,0.01183,0.605 / 0.444 / 0.500,0.526 / 0.545 / 0.513,-0.078 / 0.101 / 0.013
550,gaitgl_GREW.csv,0.3782,0.34832,-0.02988,0.605 / 0.143 / 0.387,0.512 / 0.133 / 0.400,-0.093 / -0.010 / 0.013
551,gaitgl_GREW_BNNeck.csv,0.54545,0.55346,0.00801,0.636 / 0.500 / 0.500,0.651 / 0.429 / 0.581,0.015 / -0.071 / 0.081
552,gaitgl_OUMVLP.csv,0.53757,0.44482,-0.09275,0.651 / 0.462 / 0.500,0.526 / 0.421 / 0.387,-0.125 / -0.040 / -0.113
553,gaitpart_GREW.csv,0.55072,0.53615,-0.01457,0.652 / 0.571 / 0.429,0.723 / 0.333 / 0.552,0.071 / -0.238 / 0.123
554,gaitpart_OUMVLP.csv,0.5285,0.52102,-0.00748,0.652 / 0.333 / 0.600,0.556 / 0.429 / 0.579,-0.097 / 0.095 / -0.021
555,gaitset.csv,0.44898,0.57887,0.12989,0.558 / 0.375 / 0.414,0.714 / 0.471 / 0.552,0.156 / 0.096 / 0.138
556,gaitset_GREW.csv,0.50688,0.54298,0.0361,0.696 / 0.200 / 0.625,0.694 / 0.364 / 0.571,-0.002 / 0.164 / -0.054
557,gaitset_OUMVLP.csv,0.61134,0.62194,0.0106,0.727 / 0.588 / 0.519,0.732 / 0.444 / 0.690,0.004 / -0.144 / 0.171
558,gln_phase1.csv,0.5825,0.58786,0.00536,0.696 / 0.533 / 0.519,0.683 / 0.500 / 0.581,-0.013 / -0.033 / 0.062
559,gln_phase2.csv,0.50232,0.44372,-0.0586,0.636 / 0.400 / 0.471,0.636 / 0.308 / 0.387,0.000 / -0.092 / -0.083
560,baseline_CASIAB.csv,0.61658,0.56679,-0.04979,0.698 / 0.571 / 0.581,0.694 / 0.364 / 0.643,-0.004 / -0.208 / 0.062
561,baseline_OUMVLP.csv,0.59617,0.65433,0.05816,0.682 / 0.462 / 0.645,0.727 / 0.462 / 0.774,0.045 / 0.000 / 0.129
562,gaitgl.csv,0.53322,0.49035,-0.04287,0.585 / 0.500 / 0.514,0.421 / 0.600 / 0.450,-0.164 / 0.100 / -0.064
563,gaitgl_GREW.csv,0.47933,0.47648,-0.00285,0.605 / 0.222 / 0.611,0.619 / 0.182 / 0.629,0.014 / -0.040 / 0.017
564,gaitgl_GREW_BNNeck.csv,0.21538,0.4091,0.19372,0.646 / 0.000 / 0.000,0.462 / 0.333 / 0.432,-0.185 / 0.333 / 0.432
565,gaitgl_OUMVLP.csv,0.39349,0.45504,0.06155,0.500 / 0.267 / 0.414,0.550 / 0.286 / 0.529,0.050 / 0.019 / 0.116
566,gaitpart_GREW.csv,0.5101,0.53203,0.02193,0.667 / 0.364 / 0.500,0.667 / 0.400 / 0.529,0.000 / 0.036 / 0.029
567,gaitpart_OUMVLP.csv,0.59446,0.54798,-0.04648,0.698 / 0.400 / 0.686,0.727 / 0.250 / 0.667,0.030 / -0.150 / -0.019
568,gaitset.csv,0.43164,0.51265,0.08101,0.537 / 0.133 / 0.625,0.579 / 0.353 / 0.606,0.042 / 0.220 / -0.019
569,gaitset_GREW.csv,0.53625,0.54828,0.01203,0.585 / 0.444 / 0.579,0.683 / 0.333 / 0.629,0.098 / -0.111 / 0.050
570,gaitset_OUMVLP.csv,0.48099,0.47222,-0.00877,0.596 / 0.222 / 0.625,0.550 / 0.333 / 0.533,-0.046 / 0.111 / -0.092
571,gln_phase1.csv,0.6276,0.6329,0.0053,0.649 / 0.600 / 0.634,0.727 / 0.571 / 0.600,0.079 / -0.029 / -0.034
572,gln_phase2.csv,0.50247,0.3988,-0.10367,0.537 / 0.533 / 0.438,0.485 / 0.250 / 0.462,-0.052 / -0.283 / 0.024
586,baseline_CASIAB.csv,0.58513,0.51612,-0.06901,0.735 / 0.400 / 0.621,0.622 / 0.364 / 0.562,-0.112 / -0.036 / -0.058
587,baseline_OUMVLP.csv,0.60831,0.59148,-0.01683,0.619 / 0.500 / 0.706,0.632 / 0.400 / 0.743,0.013 / -0.100 / 0.037
588,gaitgl.csv,0.45869,0.42465,-0.03404,0.605 / 0.200 / 0.571,0.537 / 0.182 / 0.556,-0.068 / -0.018 / -0.016
589,gaitgl_GREW.csv,0.41775,0.37364,-0.04411,0.682 / 0.000 / 0.571,0.595 / 0.000 / 0.526,-0.087 / 0.000 / -0.045
590,gaitgl_GREW_BNNeck.csv,0.48269,0.58903,0.10634,0.640 / 0.364 / 0.444,0.696 / 0.429 / 0.643,0.056 / 0.065 / 0.198
591,gaitgl_OUMVLP.csv,0.60714,0.59661,-0.01053,0.750 / 0.500 / 0.571,0.667 / 0.571 / 0.552,-0.083 / 0.071 / -0.020
592,gaitpart_GREW.csv,0.54545,0.54681,0.00136,0.727 / 0.364 / 0.545,0.727 / 0.462 / 0.452,0.000 / 0.098 / -0.094
593,gaitpart_OUMVLP.csv,0.53709,0.52846,-0.00863,0.619 / 0.364 / 0.629,0.698 / 0.182 / 0.706,0.079 / -0.182 / 0.077
594,gaitset.csv,0.50998,0.49269,-0.01729,0.651 / 0.333 / 0.545,0.564 / 0.333 / 0.581,-0.087 / 0.000 / 0.035
595,gaitset_GREW.csv,0.42484,0.51681,0.09197,0.694 / 0.000 / 0.581,0.622 / 0.462 / 0.467,-0.072 / 0.462 / -0.114
596,gaitset_OUMVLP.csv,0.41902,0.49642,0.0774,0.605 / 0.182 / 0.471,0.615 / 0.333 / 0.541,0.011 / 0.152 / 0.070
597,gln_phase1.csv,0.58497,0.49537,-0.0896,0.667 / 0.500 / 0.588,0.611 / 0.375 / 0.500,-0.056 / -0.125 / -0.088
598,gln_phase2.csv,0.51508,0.39405,-0.12103,0.667 / 0.250 / 0.629,0.524 / 0.125 / 0.533,-0.143 / -0.125 / -0.095
612,baseline_CASIAB.csv,0.53385,0.49512,-0.03873,0.640 / 0.500 / 0.462,0.585 / 0.400 / 0.500,-0.055 / -0.100 / 0.038
613,baseline_OUMVLP.csv,0.63417,0.5895,-0.04467,0.651 / 0.545 / 0.706,0.550 / 0.571 / 0.647,-0.101 / 0.026 / -0.059
614,gaitgl.csv,0.48619,0.5094,0.02321,0.526 / 0.444 / 0.488,0.564 / 0.400 / 0.564,0.038 / -0.044 / 0.076
615,gaitgl_GREW.csv,0.35264,0.36806,0.01542,0.513 / 0.133 / 0.412,0.524 / 0.143 / 0.438,0.011 / 0.010 / 0.026
616,gaitgl_GREW_BNNeck.csv,0.53285,0.53796,0.00511,0.565 / 0.500 / 0.533,0.605 / 0.429 / 0.581,0.039 / -0.071 / 0.047
617,gaitgl_OUMVLP.csv,0.53499,0.55868,0.02369,0.634 / 0.533 / 0.438,0.550 / 0.714 / 0.412,-0.084 / 0.181 / -0.026
618,gaitpart_GREW.csv,0.50908,0.54141,0.03233,0.776 / 0.200 / 0.552,0.696 / 0.429 / 0.500,-0.080 / 0.229 / -0.052
619,gaitpart_OUMVLP.csv,0.52795,0.54701,0.01906,0.651 / 0.308 / 0.625,0.667 / 0.308 / 0.667,0.016 / 0.000 / 0.042
620,gaitset.csv,0.44599,0.47103,0.02504,0.605 / 0.267 / 0.467,0.571 / 0.375 / 0.467,-0.033 / 0.108 / 0.000
621,gaitset_GREW.csv,0.51207,0.482,-0.03007,0.622 / 0.333 / 0.581,0.638 / 0.308 / 0.500,0.016 / -0.026 / -0.081
622,gaitset_OUMVLP.csv,0.62719,0.56833,-0.05886,0.711 / 0.545 / 0.625,0.615 / 0.444 / 0.645,-0.096 / -0.101 / 0.020
623,gln_phase1.csv,0.56334,0.60621,0.04287,0.638 / 0.500 / 0.552,0.723 / 0.429 / 0.667,0.085 / -0.071 / 0.115
624,gln_phase2.csv,0.47071,0.47631,0.0056,0.667 / 0.200 / 0.545,0.651 / 0.222 / 0.556,-0.016 / 0.022 / 0.010
651,baseline_CASIAB.csv,0.48063,0.45714,-0.02349,0.708 / 0.182 / 0.552,0.600 / 0.200 / 0.571,-0.108 / 0.018 / 0.020
652,baseline_OUMVLP.csv,0.38156,0.38889,0.00733,0.353 / 0.240 / 0.552,0.667 / 0.000 / 0.500,0.314 / -0.240 / -0.052
653,gaitgl.csv,0.6205,0.58655,-0.03395,0.681 / 0.600 / 0.581,0.681 / 0.545 / 0.533,0.000 / -0.055 / -0.047
654,gaitgl_GREW.csv,0.46718,0.39436,-0.07282,0.486 / 0.429 / 0.486,0.444 / 0.364 / 0.375,-0.042 / -0.065 / -0.111
655,gaitgl_GREW_BNNeck.csv,0.54463,0.5972,0.05257,0.737 / 0.250 / 0.647,0.800 / 0.286 / 0.706,0.063 / 0.036 / 0.059
656,gaitgl_OUMVLP.csv,0.54367,0.52222,-0.02145,0.698 / 0.400 / 0.533,0.667 / 0.400 / 0.500,-0.031 / 0.000 / -0.033
657,gaitpart_GREW.csv,0.47176,0.50631,0.03455,0.558 / 0.400 / 0.457,0.605 / 0.400 / 0.514,0.047 / 0.000 / 0.057
658,gaitpart_OUMVLP.csv,0.49558,0.54298,0.0474,0.591 / 0.333 / 0.562,0.579 / 0.400 / 0.650,-0.012 / 0.067 / 0.088
659,gaitset.csv,0.47435,0.4798,0.00545,0.571 / 0.400 / 0.452,0.485 / 0.364 / 0.591,-0.087 / -0.036 / 0.139
660,gaitset_GREW.csv,0.40705,0.47963,0.07258,0.488 / 0.333 / 0.400,0.605 / 0.364 / 0.471,0.117 / 0.030 / 0.071
661,gaitset_OUMVLP.csv,0.52778,0.53904,0.01126,0.708 / 0.375 / 0.500,0.681 / 0.353 / 0.583,-0.027 / -0.022 / 0.083
662,gln_phase1.csv,0.46522,0.42484,-0.04038,0.696 / 0.200 / 0.500,0.694 / 0.000 / 0.581,-0.002 / -0.200 / 0.081
663,gln_phase2.csv,0.47727,0.48434,0.00707,0.682 / 0.250 / 0.500,0.632 / 0.250 / 0.571,-0.050 / 0.000 / 0.071
677,baseline_CASIAB.csv,0.55177,0.56392,0.01215,0.667 / 0.364 / 0.625,0.667 / 0.444 / 0.581,0.000 / 0.081 / -0.044
678,baseline_OUMVLP.csv,0.64268,0.58776,-0.05492,0.636 / 0.667 / 0.625,0.652 / 0.444 / 0.667,0.016 / -0.222 / 0.042
679,gaitgl.csv,0.44502,0.4,-0.04502,0.571 / 0.364 / 0.400,0.500 / 0.250 / 0.450,-0.071 / -0.114 / 0.050
680,gaitgl_GREW.csv,0.47672,0.49524,0.01852,0.619 / 0.200 / 0.611,0.619 / 0.200 / 0.667,0.000 / 0.000 / 0.056
681,gaitgl_GREW_BNNeck.csv,0.41667,0.38462,-0.03205,0.542 / 0.375 / 0.333,0.520 / 0.154 / 0.480,-0.022 / -0.221 / 0.147
682,gaitgl_OUMVLP.csv,0.40635,0.40026,-0.00609,0.600 / 0.286 / 0.333,0.627 / 0.333 / 0.240,0.027 / 0.048 / -0.093
683,gaitpart_GREW.csv,0.49603,0.5463,0.05027,0.667 / 0.250 / 0.571,0.750 / 0.167 / 0.722,0.083 / -0.083 / 0.151
684,gaitpart_OUMVLP.csv,0.64848,0.53035,-0.11813,0.714 / 0.545 / 0.686,0.571 / 0.353 / 0.667,-0.143 / -0.193 / -0.019
685,gaitset.csv,0.37313,0.42751,0.05438,0.549 / 0.200 / 0.370,0.578 / 0.133 / 0.571,0.029 / -0.067 / 0.201
686,gaitset_GREW.csv,0.44229,0.58952,0.14723,0.605 / 0.222 / 0.500,0.723 / 0.400 / 0.645,0.119 / 0.178 / 0.145
687,gaitset_OUMVLP.csv,0.48034,0.45133,-0.02901,0.667 / 0.308 / 0.467,0.585 / 0.235 / 0.533,-0.081 / -0.072 / 0.067
688,gln_phase1.csv,0.69197,0.68309,-0.00888,0.700 / 0.727 / 0.649,0.783 / 0.667 / 0.600,0.083 / -0.061 / -0.049
689,gln_phase2.csv,0.57534,0.4928,-0.08254,0.651 / 0.545 / 0.529,0.629 / 0.286 / 0.564,-0.023 / -0.260 / 0.035
703,baseline_CASIAB.csv,0.45946,0.49512,0.03566,0.612 / 0.250 / 0.516,0.585 / 0.400 / 0.500,-0.027 / 0.150 / -0.016
704,baseline_OUMVLP.csv,0.52638,0.50317,-0.02321,0.591 / 0.400 / 0.588,0.565 / 0.364 / 0.581,-0.026 / -0.036 / -0.008
705,gaitgl.csv,0.48717,0.47465,-0.01252,0.681 / 0.200 / 0.581,0.550 / 0.286 / 0.588,-0.131 / 0.086 / 0.008
706,gaitgl_GREW.csv,0.48629,0.4596,-0.02669,0.524 / 0.364 / 0.571,0.545 / 0.333 / 0.500,0.022 / -0.030 / -0.071
707,gaitgl_GREW_BNNeck.csv,0.38387,0.35952,-0.02435,0.533 / 0.167 / 0.452,0.429 / 0.250 / 0.400,-0.105 / 0.083 / -0.052
708,gaitgl_OUMVLP.csv,0.40753,0.37322,-0.03431,0.651 / 0.000 / 0.571,0.564 / 0.000 / 0.556,-0.087 / 0.000 / -0.016
709,gaitpart_GREW.csv,0.62914,0.56554,-0.0636,0.723 / 0.571 / 0.593,0.651 / 0.500 / 0.545,-0.072 / -0.071 / -0.047
710,gaitpart_OUMVLP.csv,0.60354,0.51176,-0.09178,0.727 / 0.333 / 0.750,0.638 / 0.364 / 0.533,-0.089 / 0.030 / -0.217
711,gaitset.csv,0.51111,0.46351,-0.0476,0.667 / 0.200 / 0.667,0.681 / 0.000 / 0.710,0.014 / -0.200 / 0.043
712,gaitset_GREW.csv,0.41425,0.48207,0.06782,0.622 / 0.154 / 0.467,0.609 / 0.400 / 0.438,-0.014 / 0.246 / -0.029
713,gaitset_OUMVLP.csv,0.51209,0.48445,-0.02764,0.600 / 0.308 / 0.629,0.619 / 0.316 / 0.519,0.019 / 0.008 / -0.110
714,gln_phase1.csv,0.4864,0.56224,0.07584,0.667 / 0.308 / 0.485,0.700 / 0.471 / 0.516,0.033 / 0.163 / 0.031
715,gln_phase2.csv,0.58018,0.55356,-0.02662,0.636 / 0.667 / 0.438,0.714 / 0.462 / 0.485,0.078 / -0.205 / 0.047
729,baseline_CASIAB.csv,0.50505,0.53535,0.0303,0.545 / 0.364 / 0.606,0.636 / 0.364 / 0.606,0.091 / 0.000 / 0.000
730,baseline_OUMVLP.csv,0.62013,0.6337,0.01357,0.634 / 0.462 / 0.765,0.619 / 0.615 / 0.667,-0.015 / 0.154 / -0.098
731,gaitgl.csv,0.52638,0.58606,0.05968,0.591 / 0.400 / 0.588,0.667 / 0.444 / 0.647,0.076 / 0.044 / 0.059
732,gaitgl_GREW.csv,0.44694,0.44086,-0.00608,0.696 / 0.000 / 0.645,0.615 / 0.167 / 0.541,-0.080 / 0.167 / -0.105
733,gaitgl_GREW_BNNeck.csv,0.51681,0.4848,-0.03201,0.622 / 0.462 / 0.467,0.638 / 0.333 / 0.483,0.016 / -0.128 / 0.016
734,gaitgl_OUMVLP.csv,0.58152,0.60529,0.02377,0.723 / 0.429 / 0.593,0.711 / 0.533 / 0.571,-0.012 / 0.105 / -0.021
735,gaitpart_GREW.csv,0.63357,0.5822,-0.05137,0.756 / 0.500 / 0.645,0.766 / 0.400 / 0.581,0.010 / -0.100 / -0.065
736,gaitpart_OUMVLP.csv,0.54436,0.58824,0.04388,0.723 / 0.200 / 0.710,0.667 / 0.333 / 0.765,-0.057 / 0.133 / 0.055
737,gaitset.csv,0.46818,0.48492,0.01674,0.600 / 0.353 / 0.452,0.619 / 0.353 / 0.483,0.019 / 0.000 / 0.031
738,gaitset_GREW.csv,0.53773,0.46877,-0.06896,0.766 / 0.222 / 0.625,0.653 / 0.182 / 0.571,-0.113 / -0.040 / -0.054
739,gaitset_OUMVLP.csv,0.44033,0.40243,-0.0379,0.605 / 0.154 / 0.562,0.619 / 0.000 / 0.588,0.014 / -0.154 / 0.026
740,gln_phase1.csv,0.62465,0.6029,-0.02175,0.619 / 0.667 / 0.588,0.609 / 0.667 / 0.533,-0.010 / 0.000 / -0.055
741,gln_phase2.csv,0.5317,0.51073,-0.02097,0.636 / 0.444 / 0.514,0.636 / 0.333 / 0.562,0.000 / -0.111 / 0.048
820,baseline_CASIAB.csv,0.4623,0.51515,0.05285,0.625 / 0.333 / 0.429,0.600 / 0.400 / 0.545,-0.025 / 0.067 / 0.117
821,baseline_OUMVLP.csv,0.52963,0.53679,0.00716,0.634 / 0.308 / 0.647,0.585 / 0.400 / 0.625,-0.049 / 0.092 / -0.022
822,gaitgl.csv,0.43289,0.42456,-0.00833,0.537 / 0.375 / 0.387,0.585 / 0.143 / 0.545,0.049 / -0.232 / 0.158
823,gaitgl_GREW.csv,0.42487,0.45053,0.02566,0.578 / 0.235 / 0.462,0.591 / 0.222 / 0.538,0.013 / -0.013 / 0.077
824,gaitgl_GREW_BNNeck.csv,0.40047,0.3997,-0.00077,0.450 / 0.235 / 0.516,0.432 / 0.267 / 0.500,-0.018 / 0.031 / -0.016
825,gaitgl_OUMVLP.csv,0.53508,0.53434,-0.00074,0.545 / 0.435 / 0.625,0.632 / 0.400 / 0.571,0.086 / -0.035 / -0.054
826,gaitpart_GREW.csv,0.49079,0.48413,-0.00666,0.595 / 0.267 / 0.611,0.619 / 0.333 / 0.500,0.024 / 0.067 / -0.111
827,gaitpart_OUMVLP.csv,0.61456,0.57915,-0.03541,0.651 / 0.545 / 0.647,0.562 / 0.526 / 0.649,-0.089 / -0.019 / 0.002
828,gaitset.csv,0.52039,0.54196,0.02157,0.680 / 0.533 / 0.348,0.653 / 0.625 / 0.348,-0.027 / 0.092 / 0.000
829,gaitset_GREW.csv,0.42986,0.45937,0.02951,0.625 / 0.182 / 0.483,0.652 / 0.133 / 0.593,0.027 / -0.048 / 0.110
830,gaitset_OUMVLP.csv,0.54816,0.47335,-0.07481,0.591 / 0.625 / 0.429,0.537 / 0.526 / 0.357,-0.054 / -0.099 / -0.071
831,gln_phase1.csv,0.54533,0.52527,-0.02006,0.550 / 0.545 / 0.541,0.600 / 0.462 / 0.514,0.050 / -0.084 / -0.026
832,gln_phase2.csv,0.42877,0.48337,0.0546,0.564 / 0.222 / 0.500,0.486 / 0.364 / 0.600,-0.078 / 0.141 / 0.100
833,baseline_CASIAB.csv,0.47792,0.56597,0.08805,0.638 / 0.250 / 0.545,0.682 / 0.533 / 0.483,0.044 / 0.283 / -0.063
834,baseline_OUMVLP.csv,0.53396,0.56584,0.03188,0.486 / 0.500 / 0.615,0.653 / 0.444 / 0.600,0.167 / -0.056 / -0.015
835,gaitgl.csv,0.41352,0.46506,0.05154,0.558 / 0.250 / 0.432,0.605 / 0.250 / 0.541,0.047 / 0.000 / 0.108
836,gaitgl_GREW.csv,0.38357,0.42292,0.03935,0.612 / 0.154 / 0.385,0.545 / 0.353 / 0.370,-0.067 / 0.199 / -0.014
837,gaitgl_GREW_BNNeck.csv,0.35996,0.40517,0.04521,0.607 / 0.200 / 0.273,0.542 / 0.222 / 0.452,-0.065 / 0.022 / 0.179
838,gaitgl_OUMVLP.csv,0.57957,0.5291,-0.05047,0.651 / 0.571 / 0.516,0.571 / 0.444 / 0.571,-0.080 / -0.127 / 0.055
839,gaitpart_GREW.csv,0.52733,0.49878,-0.02855,0.649 / 0.267 / 0.667,0.615 / 0.381 / 0.500,-0.033 / 0.114 / -0.167
840,gaitpart_OUMVLP.csv,0.60662,0.59933,-0.00729,0.634 / 0.500 / 0.686,0.579 / 0.533 / 0.686,-0.055 / 0.033 / 0.000
841,gaitset.csv,0.39331,0.42735,0.03404,0.520 / 0.364 / 0.296,0.615 / 0.333 / 0.333,0.095 / -0.030 / 0.037
842,gaitset_GREW.csv,0.45443,0.55346,0.09903,0.651 / 0.167 / 0.545,0.651 / 0.429 / 0.581,0.000 / 0.262 / 0.035
843,gaitset_OUMVLP.csv,0.54035,0.51894,-0.02141,0.638 / 0.500 / 0.483,0.682 / 0.375 / 0.500,0.044 / -0.125 / 0.017
844,gln_phase1.csv,0.53488,0.60383,0.06895,0.564 / 0.500 / 0.541,0.683 / 0.500 / 0.629,0.119 / 0.000 / 0.088
845,gln_phase2.csv,0.44592,0.49708,0.05116,0.579 / 0.222 / 0.537,0.579 / 0.333 / 0.579,0.000 / 0.111 / 0.042
859,baseline_CASIAB.csv,0.56116,0.47778,-0.08338,0.595 / 0.533 / 0.556,0.600 / 0.333 / 0.500,0.005 / -0.200 / -0.056
860,baseline_OUMVLP.csv,0.61542,0.6276,0.01218,0.634 / 0.545 / 0.667,0.634 / 0.600 / 0.649,0.000 / 0.055 / -0.018
861,gaitgl.csv,0.41125,0.37425,-0.037,0.550 / 0.222 / 0.462,0.512 / 0.222 / 0.389,-0.038 / 0.000 / -0.073
862,gaitgl_GREW.csv,0.37846,0.48586,0.1074,0.550 / 0.000 / 0.585,0.424 / 0.533 / 0.500,-0.126 / 0.533 / -0.085
863,gaitgl_GREW_BNNeck.csv,0.44321,0.41816,-0.02505,0.630 / 0.200 / 0.500,0.640 / 0.267 / 0.348,0.010 / 0.067 / -0.152
864,gaitgl_OUMVLP.csv,0.5511,0.51702,-0.03408,0.556 / 0.571 / 0.526,0.529 / 0.476 / 0.545,-0.026 / -0.095 / 0.019
865,gaitpart_GREW.csv,0.50137,0.49237,-0.009,0.667 / 0.286 / 0.552,0.667 / 0.222 / 0.588,0.000 / -0.063 / 0.037
866,gaitpart_OUMVLP.csv,0.64327,0.55666,-0.08661,0.632 / 0.667 / 0.632,0.564 / 0.400 / 0.706,-0.067 / -0.267 / 0.074
867,gaitset.csv,0.38911,0.43265,0.04354,0.526 / 0.333 / 0.308,0.612 / 0.286 / 0.400,0.086 / -0.048 / 0.092
868,gaitset_GREW.csv,0.4547,0.47557,0.02087,0.564 / 0.286 / 0.514,0.652 / 0.154 / 0.621,0.088 / -0.132 / 0.106
869,gaitset_OUMVLP.csv,0.59526,0.55704,-0.03822,0.636 / 0.667 / 0.483,0.667 / 0.444 / 0.560,0.030 / -0.222 / 0.077
870,gln_phase1.csv,0.57092,0.58244,0.01152,0.564 / 0.500 / 0.649,0.581 / 0.500 / 0.667,0.017 / 0.000 / 0.018
871,gln_phase2.csv,0.44248,0.47963,0.03715,0.588 / 0.154 / 0.585,0.550 / 0.333 / 0.556,-0.038 / 0.179 / -0.030
898,baseline_CASIAB.csv,0.49306,0.60125,0.10819,0.667 / 0.250 / 0.562,0.698 / 0.500 / 0.606,0.031 / 0.250 / 0.044
899,baseline_OUMVLP.csv,0.5596,0.5812,0.0216,0.514 / 0.545 / 0.619,0.615 / 0.462 / 0.667,0.101 / -0.084 / 0.048
900,gaitgl.csv,0.45634,0.45983,0.00349,0.537 / 0.400 / 0.432,0.615 / 0.200 / 0.564,0.079 / -0.200 / 0.132
901,gaitgl_GREW.csv,0.38009,0.40346,0.02337,0.455 / 0.286 / 0.400,0.457 / 0.182 / 0.571,0.003 / -0.104 / 0.171
902,gaitgl_GREW_BNNeck.csv,0.40342,0.37771,-0.02571,0.410 / 0.286 / 0.514,0.455 / 0.250 / 0.429,0.044 / -0.036 / -0.086
