id,timestamp,target_embedding,source_params,model,seed,input_dim,num_layers,layer_sizes,bidirectional,norm,dropout,dropout_layers,norm_layers,pooling,fc_hidden,activation,norm_post_lstm,native_mode,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
127,20251222_225259,OUMVLP_concat.csv,Preset_32,LSTM,42,1024,1,[448],False,L2,0.0,[],[],last,64,tanh,True,True,16,AdamW,,0.0001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11551,1.74321,0.47727,0.36667,"[0.5, 0.0, 0.6]",124,0.15359,1.76017,0.5,0.42121,"[0.60465, 0.14286, 0.51613]",112,COMPLETED,32.517
128,20251222_225259,OUMVLP_mean.csv,Preset_32,LSTM,42,256,1,[448],False,L2,0.0,[],[],last,64,tanh,True,True,16,AdamW,,0.0001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14667,1.88239,0.56818,0.4211,"[0.6383, 0.0, 0.625]",143,0.24722,1.76403,0.56818,0.48645,"[0.63636, 0.13333, 0.68966]",128,COMPLETED,32.411

129,20251222_225259,GREW_concat.csv,Preset_33,LSTM,42,768,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,False,16,RMSprop,,0.00045,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10324,1.81872,0.59091,0.49349,"[0.65217, 0.22222, 0.60606]",141,0.10324,1.81872,0.59091,0.49349,"[0.65217, 0.22222, 0.60606]",141,COMPLETED,49.703
130,20251222_225259,GREW_mean.csv,Preset_33,LSTM,42,256,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,False,16,RMSprop,,0.00045,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10316,2.51471,0.38636,0.30692,"[0.56522, 0.13333, 0.22222]",87,0.38669,1.93002,0.5,0.45591,"[0.51282, 0.26667, 0.58824]",46,COMPLETED,29.272
131,20251222_225259,OUMVLP_concat.csv,Preset_33,LSTM,42,1024,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,False,16,RMSprop,,0.00045,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10245,1.57646,0.59091,0.48259,"[0.67925, 0.25, 0.51852]",390,0.15951,1.64655,0.56818,0.49618,"[0.68085, 0.30769, 0.5]",350,COMPLETED,140.335
132,20251222_225259,OUMVLP_mean.csv,Preset_33,LSTM,42,256,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,False,16,RMSprop,,0.00045,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10426,1.91211,0.45455,0.33803,"[0.5641, 0.0, 0.45]",323,0.18317,2.14116,0.47727,0.43109,"[0.6, 0.21053, 0.48276]",310,COMPLETED,108.905

133,20251222_225259,GREW_concat.csv,Preset_34,LSTM,42,768,4,"[384, 256, 192, 128]",False,L2,0.5,"[1, 3]","[1, 3]",max,1024,leakyrelu,True,False,32,AdamW,,0.0002,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11815,2.83957,0.40909,0.35468,"[0.48889, 0.22222, 0.35294]",121,0.14093,2.51535,0.5,0.42835,"[0.55, 0.22222, 0.51282]",112,COMPLETED,40.772
134,20251222_225259,GREW_mean.csv,Preset_34,LSTM,42,256,4,"[384, 256, 192, 128]",False,L2,0.5,"[1, 3]","[1, 3]",max,1024,leakyrelu,True,False,32,AdamW,,0.0002,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1383,2.60032,0.40909,0.35623,"[0.44444, 0.2, 0.42424]",108,0.25785,2.29309,0.45455,0.45584,"[0.44444, 0.46154, 0.46154]",68,COMPLETED,34.458
135,20251222_225259,OUMVLP_concat.csv,Preset_34,LSTM,42,1024,4,"[384, 256, 192, 128]",False,L2,0.5,"[1, 3]","[1, 3]",max,1024,leakyrelu,True,False,32,AdamW,,0.0002,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10987,2.70383,0.45455,0.32738,"[0.625, 0.0, 0.35714]",240,0.13629,2.64634,0.45455,0.37284,"[0.63636, 0.125, 0.35714]",208,COMPLETED,83.452
136,20251222_225259,OUMVLP_mean.csv,Preset_34,LSTM,42,256,4,"[384, 256, 192, 128]",False,L2,0.5,"[1, 3]","[1, 3]",max,1024,leakyrelu,True,False,32,AdamW,,0.0002,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13165,2.85515,0.36364,0.28146,"[0.56522, 0.10526, 0.17391]",253,0.19761,2.02552,0.52273,0.44431,"[0.57895, 0.14286, 0.61111]",211,COMPLETED,81.184



137,20260105_201149,GREW_concat.csv,Preset_1,LSTM,42,768,2,"[512, 512]",True,L2,0.2,[],[],last,,relu,False,True,64,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10634,1.67169,0.54545,0.4963,"[0.6, 0.33333, 0.55556]",190,0.11158,1.71378,0.59091,0.53434,"[0.65116, 0.36364, 0.58824]",188,COMPLETED,30.485
138,20260105_201149,GREW_mean.csv,Preset_1,LSTM,42,256,2,"[512, 512]",True,L2,0.2,[],[],last,,relu,False,True,64,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10291,2.41903,0.45455,0.31954,"[0.58824, 0.0, 0.37037]",212,0.21273,1.98154,0.61364,0.51087,"[0.68182, 0.22222, 0.62857]",166,COMPLETED,27.336
139,20260105_201149,OUMVLP_concat.csv,Preset_1,LSTM,42,1024,2,"[512, 512]",True,L2,0.2,[],[],last,,relu,False,True,64,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10282,1.42631,0.59091,0.43308,"[0.65217, 0.0, 0.64706]",466,0.34977,1.31453,0.63636,0.53389,"[0.65217, 0.22222, 0.72727]",375,COMPLETED,68.147
140,20260105_201149,OUMVLP_mean.csv,Preset_1,LSTM,42,256,2,"[512, 512]",True,L2,0.2,[],[],last,,relu,False,True,64,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11394,2.58393,0.43182,0.3352,"[0.47619, 0.0, 0.52941]",789,0.12749,2.28646,0.5,0.45333,"[0.55814, 0.28571, 0.51613]",715,COMPLETED,95.843

141,20260105_201149,GREW_concat.csv,Preset_2,LSTM,42,768,4,"[512, 384, 256, 192]",False,L2,0.35,"[1, 2, 3]","[2, 3]",attention,256,gelu,True,False,48,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11481,2.35241,0.52273,0.46731,"[0.6383, 0.36364, 0.4]",462,0.37071,1.69702,0.59091,0.54457,"[0.625, 0.4, 0.6087]",287,COMPLETED,104.047
142,20260105_201149,GREW_mean.csv,Preset_2,LSTM,42,256,4,"[512, 384, 256, 192]",False,L2,0.35,"[1, 2, 3]","[2, 3]",attention,256,gelu,True,False,48,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11314,1.9612,0.59091,0.53732,"[0.69767, 0.4, 0.51429]",539,0.25503,1.64475,0.59091,0.54467,"[0.64865, 0.4, 0.58537]",312,COMPLETED,113.028
143,20260105_201149,OUMVLP_concat.csv,Preset_2,LSTM,42,1024,4,"[512, 384, 256, 192]",False,L2,0.35,"[1, 2, 3]","[2, 3]",attention,256,gelu,True,False,48,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1133,2.85624,0.43182,0.3454,"[0.56, 0.14286, 0.33333]",745,0.40295,1.88288,0.45455,0.41551,"[0.53659, 0.28571, 0.42424]",342,COMPLETED,174.134
144,20260105_201149,OUMVLP_mean.csv,Preset_2,LSTM,42,256,4,"[512, 384, 256, 192]",False,L2,0.35,"[1, 2, 3]","[2, 3]",attention,256,gelu,True,False,48,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1151,3.15403,0.38636,0.36137,"[0.4878, 0.3, 0.2963]",1728,0.64396,1.59053,0.52273,0.48611,"[0.63415, 0.28571, 0.53846]",362,COMPLETED,370.594
145,20260105_201149,GREW_concat.csv,Preset_3,LSTM,42,768,3,"[512, 384, 256]",True,minmax,0.15,"[1, 2]",[],max,256,mish,False,False,80,Adam,,8e-05,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10119,2.08433,0.47727,0.39841,"[0.6087, 0.125, 0.46154]",357,0.49306,1.47508,0.59091,0.58859,"[0.52941, 0.6, 0.63636]",278,COMPLETED,54.186
146,20260105_201149,GREW_mean.csv,Preset_3,LSTM,42,256,3,"[512, 384, 256]",True,minmax,0.15,"[1, 2]",[],max,256,mish,False,False,80,Adam,,8e-05,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10756,2.40175,0.47727,0.42554,"[0.59091, 0.28571, 0.4]",585,0.62332,1.81353,0.56818,0.48077,"[0.69231, 0.33333, 0.41667]",506,COMPLETED,79.921
147,20260105_201149,OUMVLP_concat.csv,Preset_3,LSTM,42,1024,3,"[512, 384, 256]",True,minmax,0.15,"[1, 2]",[],max,256,mish,False,False,80,Adam,,8e-05,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.8063,1.63742,0.47727,0.31349,"[0.60714, 0.0, 0.33333]",590,0.73665,1.53176,0.36364,0.31345,"[0.47368, 0.0, 0.46667]",412,STOPPED,93.709
148,20260105_201149,OUMVLP_mean.csv,Preset_3,LSTM,42,256,3,"[512, 384, 256]",True,minmax,0.15,"[1, 2]",[],max,256,mish,False,False,80,Adam,,8e-05,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.37248,1.72359,0.45455,0.36162,"[0.6, 0.0, 0.48485]",855,0.65651,1.31953,0.56818,0.5098,"[0.52941, 0.33333, 0.66667]",775,STOPPED,118.903
149,20260105_201149,GREW_concat.csv,Preset_4,LSTM,42,768,3,"[256, 256, 256]",False,L2,0.3,[],[],mean,128,silu,True,True,96,RMSprop,,0.00015,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10136,2.28862,0.47727,0.44714,"[0.57778, 0.4, 0.36364]",640,0.34382,1.26015,0.56818,0.53423,"[0.5625, 0.44444, 0.59574]",268,COMPLETED,59.817
150,20260105_201149,GREW_mean.csv,Preset_4,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.3,[],[],mean,128,silu,True,True,96,RMSprop,,0.00015,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10078,2.26092,0.47727,0.46822,"[0.58333, 0.54545, 0.27586]",1053,0.52134,1.86422,0.59091,0.59418,"[0.61111, 0.6, 0.57143]",654,COMPLETED,84.779
151,20260105_201149,OUMVLP_concat.csv,Preset_4,LSTM,42,1024,3,"[256, 256, 256]",False,L2,0.3,[],[],mean,128,silu,True,True,96,RMSprop,,0.00015,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.35969,1.8644,0.5,0.3669,"[0.53659, 0.0, 0.5641]",1085,0.54343,1.54391,0.56818,0.48266,"[0.57895, 0.25, 0.61905]",794,STOPPED,107.981
152,20260105_201149,OUMVLP_mean.csv,Preset_4,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.3,[],[],mean,128,silu,True,True,96,RMSprop,,0.00015,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10685,1.09817,0.36364,0.17778,"[0.0, 0.0, 0.53333]",102,1.10685,1.09817,0.36364,0.17778,"[0.0, 0.0, 0.53333]",102,STOPPED,8.315
153,20260105_201149,GREW_concat.csv,Preset_5,LSTM,42,768,2,"[640, 320]",True,L2,0.25,[1],[1],attention,,elu,True,False,64,AdamW,,2e-05,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11438,1.84541,0.5,0.41919,"[0.59091, 0.16667, 0.5]",408,0.17996,2.32575,0.56818,0.50864,"[0.60606, 0.28571, 0.63415]",293,COMPLETED,69.282
154,20260105_201149,GREW_mean.csv,Preset_5,LSTM,42,256,2,"[640, 320]",True,L2,0.25,[1],[1],attention,,elu,True,False,64,AdamW,,2e-05,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11276,2.3152,0.52273,0.48831,"[0.63636, 0.42857, 0.4]",420,0.27018,1.79768,0.61364,0.59747,"[0.63158, 0.54545, 0.61538]",197,COMPLETED,63.378
155,20260105_201149,OUMVLP_concat.csv,Preset_5,LSTM,42,1024,2,"[640, 320]",True,L2,0.25,[1],[1],attention,,elu,True,False,64,AdamW,,2e-05,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11358,2.08941,0.5,0.3573,"[0.62745, 0.0, 0.44444]",781,0.13994,2.30171,0.61364,0.54672,"[0.68182, 0.33333, 0.625]",675,COMPLETED,141.715
156,20260105_201149,OUMVLP_mean.csv,Preset_5,LSTM,42,256,2,"[640, 320]",True,L2,0.25,[1],[1],attention,,elu,True,False,64,AdamW,,2e-05,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10832,2.94255,0.43182,0.36163,"[0.6087, 0.19048, 0.28571]",1244,0.6803,1.65586,0.5,0.45198,"[0.58537, 0.28571, 0.48485]",438,COMPLETED,188.378
157,20260105_201149,GREW_concat.csv,Preset_6,LSTM,42,768,3,"[256, 192, 160]",False,L2,0.0,[],"[1, 2]",mean,512,prelu,True,False,128,AdamW,,6e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10842,2.19338,0.5,0.45979,"[0.62222, 0.4, 0.35714]",285,0.15786,1.76129,0.61364,0.60943,"[0.60606, 0.6, 0.62222]",262,COMPLETED,27.713
158,20260105_201149,GREW_mean.csv,Preset_6,LSTM,42,256,3,"[256, 192, 160]",False,L2,0.0,[],"[1, 2]",mean,512,prelu,True,False,128,AdamW,,6e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10872,1.88959,0.54545,0.46218,"[0.58537, 0.22222, 0.57895]",250,0.31246,1.38838,0.59091,0.5363,"[0.61111, 0.36364, 0.63415]",142,COMPLETED,21.277
159,20260105_201149,OUMVLP_concat.csv,Preset_6,LSTM,42,1024,3,"[256, 192, 160]",False,L2,0.0,[],"[1, 2]",mean,512,prelu,True,False,128,AdamW,,6e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11092,2.16666,0.45455,0.33419,"[0.55814, 0.0, 0.44444]",431,0.73059,1.30744,0.43182,0.4024,"[0.5641, 0.37037, 0.27273]",93,COMPLETED,45.319
160,20260105_201149,OUMVLP_mean.csv,Preset_6,LSTM,42,256,3,"[256, 192, 160]",False,L2,0.0,[],"[1, 2]",mean,512,prelu,True,False,128,AdamW,,6e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10813,2.46097,0.40909,0.34431,"[0.55814, 0.11765, 0.35714]",759,0.55027,1.51967,0.47727,0.45071,"[0.55319, 0.42857, 0.37037]",293,COMPLETED,64.105
161,20260105_201149,GREW_concat.csv,Preset_7,LSTM,42,768,1,[128],True,minmax,0.0,[],[],last,128,tanh,False,True,160,Adam,,0.0002,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11785,1.70004,0.47727,0.45425,"[0.5, 0.33333, 0.52941]",251,0.1366,1.75589,0.5,0.49263,"[0.5641, 0.5, 0.41379]",233,COMPLETED,14.124
162,20260105_201149,GREW_mean.csv,Preset_7,LSTM,42,256,1,[128],True,minmax,0.0,[],[],last,128,tanh,False,True,160,Adam,,0.0002,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11414,1.95856,0.45455,0.4427,"[0.52174, 0.46154, 0.34483]",436,0.11835,1.94803,0.54545,0.54046,"[0.57895, 0.52632, 0.51613]",424,COMPLETED,19.246
163,20260105_201149,OUMVLP_concat.csv,Preset_7,LSTM,42,1024,1,[128],True,minmax,0.0,[],[],last,128,tanh,False,True,160,Adam,,0.0002,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11791,2.15453,0.45455,0.40823,"[0.3871, 0.22222, 0.61538]",446,0.13534,1.74961,0.56818,0.50989,"[0.61538, 0.28571, 0.62857]",439,COMPLETED,27.873
164,20260105_201149,OUMVLP_mean.csv,Preset_7,LSTM,42,256,1,[128],True,minmax,0.0,[],[],last,128,tanh,False,True,160,Adam,,0.0002,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11869,1.83278,0.52273,0.49269,"[0.5641, 0.33333, 0.58065]",981,0.34063,1.46226,0.68182,0.6011,"[0.75, 0.36364, 0.68966]",403,COMPLETED,42.752
165,20260105_201149,GREW_concat.csv,Preset_8,LSTM,42,768,4,"[384, 384, 384, 384]",True,L2,0.4,[],[],max,256,gelu,True,True,32,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11329,2.25838,0.5,0.37392,"[0.65116, 0.0, 0.47059]",345,0.12091,2.28751,0.56818,0.47367,"[0.68293, 0.16667, 0.57143]",319,COMPLETED,133.852
166,20260105_201149,GREW_mean.csv,Preset_8,LSTM,42,256,4,"[384, 384, 384, 384]",True,L2,0.4,[],[],max,256,gelu,True,True,32,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1058,2.19754,0.52273,0.38402,"[0.57143, 0.0, 0.58065]",495,0.58509,1.33707,0.59091,0.49587,"[0.61538, 0.22222, 0.65]",134,COMPLETED,182.343
167,20260105_201149,OUMVLP_concat.csv,Preset_8,LSTM,42,1024,4,"[384, 384, 384, 384]",True,L2,0.4,[],[],max,256,gelu,True,True,32,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11135,2.65162,0.38636,0.29333,"[0.48, 0.0, 0.4]",507,0.72953,1.12943,0.47727,0.48182,"[0.4, 0.5, 0.54545]",244,COMPLETED,201.625
168,20260105_201149,OUMVLP_mean.csv,Preset_8,LSTM,42,256,4,"[384, 384, 384, 384]",True,L2,0.4,[],[],max,256,gelu,True,True,32,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10181,2.17907,0.52273,0.37037,"[0.66667, 0.0, 0.44444]",1288,0.14473,2.15614,0.56818,0.51081,"[0.54054, 0.30769, 0.68421]",1057,COMPLETED,476.331
169,20260105_201149,GREW_concat.csv,Preset_9,LSTM,42,768,4,"[1024, 512, 256, 128]",True,L2,0.2,"[2, 3]","[1, 2, 3]",attention,256,silu,True,False,24,AdamW,,1e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10585,2.00645,0.45455,0.33424,"[0.56522, 0.0, 0.4375]",119,0.32947,1.21196,0.56818,0.40787,"[0.65217, 0.0, 0.57143]",62,COMPLETED,85.412
170,20260105_201149,GREW_mean.csv,Preset_9,LSTM,42,256,4,"[1024, 512, 256, 128]",True,L2,0.2,"[2, 3]","[1, 2, 3]",attention,256,silu,True,False,24,AdamW,,1e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10914,1.9112,0.52273,0.44233,"[0.55556, 0.2, 0.57143]",127,0.13271,1.74976,0.59091,0.5716,"[0.58065, 0.5, 0.63415]",109,COMPLETED,85.399
171,20260105_201149,OUMVLP_concat.csv,Preset_9,LSTM,42,1024,4,"[1024, 512, 256, 128]",True,L2,0.2,"[2, 3]","[1, 2, 3]",attention,256,silu,True,False,24,AdamW,,1e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10365,2.21743,0.45455,0.37854,"[0.55319, 0.15385, 0.42857]",253,0.52635,1.40967,0.52273,0.51313,"[0.28571, 0.61538, 0.6383]",115,COMPLETED,188.602
172,20260105_201149,OUMVLP_mean.csv,Preset_9,LSTM,42,256,4,"[1024, 512, 256, 128]",True,L2,0.2,"[2, 3]","[1, 2, 3]",attention,256,silu,True,False,24,AdamW,,1e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10198,2.4306,0.47727,0.44421,"[0.58537, 0.28571, 0.46154]",448,0.73697,1.27074,0.52273,0.51146,"[0.57895, 0.47059, 0.48485]",201,COMPLETED,300.451
173,20260105_201149,GREW_concat.csv,Preset_10,LSTM,42,768,2,"[320, 640]",False,L2,0.3,[1],[],last,,leakyrelu,False,False,96,SGD,0.9,0.0006,2e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10533,1.08656,0.47727,0.21538,"[0.64615, 0.0, 0.0]",151,1.10533,1.08656,0.47727,0.21538,"[0.64615, 0.0, 0.0]",151,STOPPED,12.485
174,20260105_201149,GREW_mean.csv,Preset_10,LSTM,42,256,2,"[320, 640]",False,L2,0.3,[1],[],last,,leakyrelu,False,False,96,SGD,0.9,0.0006,2e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10516,1.08896,0.47727,0.21538,"[0.64615, 0.0, 0.0]",146,1.10516,1.08896,0.47727,0.21538,"[0.64615, 0.0, 0.0]",146,STOPPED,10.014
175,20260105_201149,OUMVLP_concat.csv,Preset_10,LSTM,42,1024,2,"[320, 640]",False,L2,0.3,[1],[],last,,leakyrelu,False,False,96,SGD,0.9,0.0006,2e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10481,1.0918,0.47727,0.21538,"[0.64615, 0.0, 0.0]",101,1.10481,1.0918,0.47727,0.21538,"[0.64615, 0.0, 0.0]",101,STOPPED,8.844
176,20260105_201149,OUMVLP_mean.csv,Preset_10,LSTM,42,256,2,"[320, 640]",False,L2,0.3,[1],[],last,,leakyrelu,False,False,96,SGD,0.9,0.0006,2e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.1047,1.09308,0.36364,0.17778,"[0.0, 0.0, 0.53333]",102,1.1047,1.09308,0.36364,0.17778,"[0.0, 0.0, 0.53333]",102,STOPPED,7.004
177,20260105_201149,GREW_concat.csv,Preset_11,LSTM,42,768,3,"[768, 512, 384]",False,L2,0.25,"[1, 2]","[1, 2]",attention,256,elu,True,False,64,AdamW,,1e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11621,1.95267,0.56818,0.50333,"[0.73171, 0.30769, 0.47059]",611,0.12325,1.97446,0.61364,0.55139,"[0.75, 0.36364, 0.54054]",590,COMPLETED,102.704
178,20260105_201149,GREW_mean.csv,Preset_11,LSTM,42,256,3,"[768, 512, 384]",False,L2,0.25,"[1, 2]","[1, 2]",attention,256,elu,True,False,64,AdamW,,1e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1116,2.19613,0.52273,0.46906,"[0.62222, 0.33333, 0.45161]",671,0.12199,2.08498,0.59091,0.53434,"[0.65116, 0.36364, 0.58824]",648,COMPLETED,101.363
179,20260105_201149,OUMVLP_concat.csv,Preset_11,LSTM,42,1024,3,"[768, 512, 384]",False,L2,0.25,"[1, 2]","[1, 2]",attention,256,elu,True,False,64,AdamW,,1e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11181,2.15298,0.54545,0.49558,"[0.59091, 0.33333, 0.5625]",1038,0.34477,1.82161,0.61364,0.54816,"[0.68085, 0.36364, 0.6]",558,COMPLETED,183.261
180,20260105_201149,OUMVLP_mean.csv,Preset_11,LSTM,42,256,3,"[768, 512, 384]",False,L2,0.25,"[1, 2]","[1, 2]",attention,256,elu,True,False,64,AdamW,,1e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11878,3.04746,0.34091,0.28837,"[0.46512, 0.13333, 0.26667]",1787,0.74391,1.51732,0.52273,0.51305,"[0.58824, 0.43478, 0.51613]",442,COMPLETED,269.646
181,20260105_201149,GREW_concat.csv,Preset_12,LSTM,42,768,3,"[896, 640, 384]",True,L2,0.25,"[1, 2]","[1, 2]",mean,256,mish,True,False,32,AdamW,,1e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11687,2.19093,0.45455,0.42261,"[0.6, 0.34783, 0.32]",325,0.21105,1.87756,0.61364,0.57341,"[0.66667, 0.42857, 0.625]",287,COMPLETED,152.396
182,20260105_201149,GREW_mean.csv,Preset_12,LSTM,42,256,3,"[896, 640, 384]",True,L2,0.25,"[1, 2]","[1, 2]",mean,256,mish,True,False,32,AdamW,,1e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11722,2.06244,0.5,0.4154,"[0.6087, 0.2, 0.4375]",352,0.24152,1.66563,0.61364,0.61227,"[0.65, 0.61538, 0.57143]",186,COMPLETED,153.159
183,20260105_201149,OUMVLP_concat.csv,Preset_12,LSTM,42,1024,3,"[896, 640, 384]",True,L2,0.25,"[1, 2]","[1, 2]",mean,256,mish,True,False,32,AdamW,,1e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11073,1.87415,0.54545,0.40492,"[0.6087, 0.0, 0.60606]",663,0.43774,2.47357,0.56818,0.54684,"[0.52941, 0.44444, 0.66667]",626,COMPLETED,321.883
184,20260105_201149,OUMVLP_mean.csv,Preset_12,LSTM,42,256,3,"[896, 640, 384]",True,L2,0.25,"[1, 2]","[1, 2]",mean,256,mish,True,False,32,AdamW,,1e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1194,2.60686,0.43182,0.33188,"[0.55814, 0.0, 0.4375]",1086,0.62744,1.78609,0.5,0.49413,"[0.51429, 0.43478, 0.53333]",415,COMPLETED,471.543
185,20260105_201149,GREW_concat.csv,Preset_13,LSTM,42,768,3,"[640, 512, 256]",True,L2,0.3,"[1, 2]",[2],last,512,gelu,True,False,48,AdamW,,2e-05,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10941,2.33353,0.5,0.4135,"[0.62222, 0.16667, 0.45161]",353,0.1302,2.42231,0.54545,0.50833,"[0.65, 0.375, 0.5]",332,COMPLETED,98.185
186,20260105_201149,GREW_mean.csv,Preset_13,LSTM,42,256,3,"[640, 512, 256]",True,L2,0.3,"[1, 2]",[2],last,512,gelu,True,False,48,AdamW,,2e-05,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11255,1.9746,0.61364,0.55917,"[0.68293, 0.4, 0.59459]",383,0.12599,1.99814,0.61364,0.5659,"[0.68182, 0.44444, 0.57143]",341,COMPLETED,98.462
187,20260105_201149,OUMVLP_concat.csv,Preset_13,LSTM,42,1024,3,"[640, 512, 256]",True,L2,0.3,"[1, 2]",[2],last,512,gelu,True,False,48,AdamW,,2e-05,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11896,2.25281,0.45455,0.34366,"[0.61538, 0.14286, 0.27273]",651,0.16406,2.21824,0.54545,0.49167,"[0.6, 0.25, 0.625]",520,COMPLETED,187.479
188,20260105_201149,OUMVLP_mean.csv,Preset_13,LSTM,42,256,3,"[640, 512, 256]",True,L2,0.3,"[1, 2]",[2],last,512,gelu,True,False,48,AdamW,,2e-05,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10348,2.69249,0.43182,0.36277,"[0.54545, 0.14286, 0.4]",1037,0.74909,1.41339,0.52273,0.50952,"[0.6, 0.5, 0.42857]",307,COMPLETED,265.453
189,20260105_201149,GREW_concat.csv,Preset_14,LSTM,42,768,3,"[512, 384, 256]",False,L2,0.35,"[1, 2]",[1],attention,256,silu,True,False,80,AdamW,,1e-05,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11361,2.37428,0.52273,0.47177,"[0.64865, 0.26667, 0.5]",974,0.1552,2.29691,0.59091,0.52503,"[0.71795, 0.28571, 0.57143]",797,COMPLETED,116.676
