id,timestamp,target_embedding,source_params,model,seed,num_layers,layer_sizes,bidirectional,norm,dropout,dropout_layers,norm_layers,pooling,fc_hidden,activation,norm_post_lstm,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,native_mode,input_dim,label_smoothing,clip_grad_norm,class_weights,train_loss,test_loss,accuracy,f1_macro,f1_per_class,best_accuracy,best_f1,best_f1_per_class,best_epoch,train_loss_best_state,test_loss_best_state,epochs_trained,training,duration_sec
700,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,64,AdamW,,0.0004,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.18105,2.0212,0.52273,0.41317,"[0.68, 0.14286, 0.41667]",0.56818,0.47625,"[0.63415, 0.2, 0.59459]",592,0.18143,1.85754,759,STOPPED,166.682
701,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,64,AdamW,,0.0004,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14229,1.32855,0.59091,0.5285,"[0.65217, 0.33333, 0.6]",0.68182,0.64325,"[0.73913, 0.54545, 0.64516]",194,0.15245,1.2161,205,COMPLETED,59.335
702,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,64,AdamW,,0.0004,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14325,1.70881,0.52273,0.43968,"[0.61905, 0.2, 0.5]",0.56818,0.58877,"[0.51429, 0.66667, 0.58537]",52,0.73396,1.14536,185,COMPLETED,53.069

1340,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,4,"[160, 160, 160, 160]",True,,0.4,[],[],max,128,relu,False,128,RMSprop,,0.0005,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14222,2.05159,0.43182,0.32418,"[0.4898, 0.0, 0.48276]",0.47727,0.43684,"[0.53659, 0.22222, 0.55172]",299,0.35769,1.71802,425,COMPLETED,62.982
1341,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,4,"[160, 160, 160, 160]",True,,0.4,[],[],max,128,relu,False,128,RMSprop,,0.0005,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14026,1.78394,0.5,0.38413,"[0.52381, 0.0, 0.62857]",0.65909,0.58471,"[0.71111, 0.33333, 0.70968]",456,0.1541,1.31328,477,COMPLETED,72.062
1342,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,4,"[160, 160, 160, 160]",True,,0.4,[],[],max,128,relu,False,128,RMSprop,,0.0005,1e-07,True,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14524,1.76485,0.45455,0.38911,"[0.53333, 0.22222, 0.41176]",0.5,0.4359,"[0.6, 0.30769, 0.4]",56,0.21317,1.8723,65,COMPLETED,15.293
1343,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,4,"[160, 160, 160, 160]",True,,0.4,[],[],max,128,relu,False,128,RMSprop,,0.0005,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14289,1.77217,0.52273,0.37204,"[0.6, 0.0, 0.51613]",0.54545,0.39657,"[0.55814, 0.0, 0.63158]",65,0.14291,1.68304,66,COMPLETED,15.089
1344,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,4,"[160, 160, 160, 160]",True,,0.4,[],[],max,128,relu,False,128,RMSprop,,0.0005,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14929,2.32354,0.43182,0.40705,"[0.4878, 0.33333, 0.4]",0.59091,0.49727,"[0.58537, 0.22222, 0.68421]",527,0.43233,1.45295,820,COMPLETED,189.958
1345,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,4,"[160, 160, 160, 160]",True,,0.4,[],[],max,128,relu,False,128,RMSprop,,0.0005,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.149,1.67614,0.54545,0.39079,"[0.65385, 0.0, 0.51852]",0.59091,0.48717,"[0.68085, 0.2, 0.58065]",244,0.15156,1.54804,253,COMPLETED,57.143
1346,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,4,"[160, 160, 160, 160]",True,,0.4,[],[],max,128,relu,False,128,RMSprop,,0.0005,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1479,2.73888,0.31818,0.24804,"[0.45, 0.0, 0.29412]",0.54545,0.48137,"[0.66667, 0.36364, 0.41379]",415,0.44202,1.4181,635,COMPLETED,71.228
1347,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,4,"[160, 160, 160, 160]",True,,0.4,[],[],max,128,relu,False,128,RMSprop,,0.0005,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10939,1.08558,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",128,1.10939,1.08558,128,STOPPED,14.318
1348,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,4,"[160, 160, 160, 160]",True,,0.4,[],[],max,128,relu,False,128,RMSprop,,0.0005,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1419,2.45192,0.38636,0.28798,"[0.53061, 0.0, 0.33333]",0.47727,0.41568,"[0.59574, 0.26667, 0.38462]",104,0.69628,1.4448,348,COMPLETED,76.006
1349,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,4,"[160, 160, 160, 160]",True,,0.4,[],[],max,128,relu,False,128,RMSprop,,0.0005,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14074,1.74287,0.52273,0.44211,"[0.52632, 0.2, 0.6]",0.59091,0.51836,"[0.69565, 0.30769, 0.55172]",319,0.40215,1.41085,436,COMPLETED,98.807
1350,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,4,"[160, 160, 160, 160]",True,,0.4,[],[],max,128,relu,False,128,RMSprop,,0.0005,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10763,1.08711,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",135,1.10763,1.08711,135,STOPPED,29.42
1351,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,4,"[160, 160, 160, 160]",True,,0.4,[],[],max,128,relu,False,128,RMSprop,,0.0005,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14264,1.51931,0.52273,0.47049,"[0.61538, 0.26667, 0.52941]",0.61364,0.56757,"[0.7027, 0.35294, 0.64706]",282,0.16659,1.52683,305,COMPLETED,89.354
1352,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,4,"[160, 160, 160, 160]",True,,0.4,[],[],max,128,relu,False,128,RMSprop,,0.0005,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14855,2.05886,0.47727,0.34188,"[0.69231, 0.16667, 0.16667]",0.52273,0.4996,"[0.58537, 0.42857, 0.48485]",163,0.53561,1.30102,624,COMPLETED,181.872

118,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,32,Adam,,0.001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10949,1.11426,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",117,1.10949,1.11426,117,STOPPED,26.887
119,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,32,Adam,,0.001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1409,2.443,0.34091,0.26667,"[0.4, 0.0, 0.4]",0.47727,0.42963,"[0.6, 0.22222, 0.46667]",219,0.34142,2.04666,354,COMPLETED,81.293
120,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,32,Adam,,0.001,1e-06,True,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14143,2.3229,0.40909,0.3538,"[0.48649, 0.15385, 0.42105]",0.56818,0.53671,"[0.61905, 0.42857, 0.5625]",53,0.25089,1.7626,94,COMPLETED,30.941
121,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,32,Adam,,0.001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14057,1.88262,0.5,0.51469,"[0.4878, 0.57143, 0.48485]",0.56818,0.57706,"[0.53659, 0.6, 0.59459]",40,0.22272,1.49644,73,COMPLETED,24.39
122,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,32,Adam,,0.001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14592,1.87728,0.52273,0.39153,"[0.61905, 0.0, 0.55556]",0.59091,0.58064,"[0.58537, 0.54545, 0.61111]",67,0.39509,1.62751,134,COMPLETED,44.703
123,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,32,Adam,,0.001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14366,2.19894,0.38636,0.27821,"[0.4898, 0.0, 0.34483]",0.52273,0.35991,"[0.61818, 0.0, 0.46154]",212,0.18519,2.02477,247,COMPLETED,80.201
124,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,32,Adam,,0.001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14129,2.20542,0.45455,0.41894,"[0.51163, 0.30769, 0.4375]",0.56818,0.55534,"[0.59459, 0.5, 0.57143]",145,0.16376,1.86716,175,COMPLETED,31.667
125,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,32,Adam,,0.001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10966,1.09866,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",258,1.10966,1.09866,258,STOPPED,45.695
126,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,32,Adam,,0.001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.111,1.10085,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",148,1.111,1.10085,148,STOPPED,45.969
127,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,32,Adam,,0.001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11199,1.08718,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",218,1.11199,1.08718,218,STOPPED,68.498
128,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,32,Adam,,0.001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10978,1.08105,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",179,1.10978,1.08105,179,STOPPED,60.207
129,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,32,Adam,,0.001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10876,1.11057,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",137,1.10876,1.11057,137,STOPPED,60.882
130,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,32,Adam,,0.001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14571,2.52027,0.40909,0.37908,"[0.44444, 0.22222, 0.47059]",0.5,0.51513,"[0.45714, 0.58824, 0.5]",112,0.46239,1.72562,209,COMPLETED,93.258

1561,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,64,Adam,,0.0008,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10785,1.0961,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",107,1.10785,1.0961,107,STOPPED,13.054
1562,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,64,Adam,,0.0008,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10793,1.09333,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",107,1.10793,1.09333,107,STOPPED,12.731
1563,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,64,Adam,,0.0008,0.0,True,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.1082,1.11208,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",145,1.1082,1.11208,145,STOPPED,22.94
1564,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,64,Adam,,0.0008,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10773,1.09448,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",104,1.10773,1.09448,104,STOPPED,18.539
1565,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,64,Adam,,0.0008,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10794,1.09375,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",111,1.10794,1.09375,111,STOPPED,19.642
1566,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,64,Adam,,0.0008,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11091,1.0813,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",105,1.11091,1.0813,105,STOPPED,17.544
1567,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,64,Adam,,0.0008,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10775,1.09526,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",109,1.10775,1.09526,109,STOPPED,10.778
1568,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,64,Adam,,0.0008,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10731,1.10343,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",109,1.10731,1.10343,109,STOPPED,10.875
1569,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,64,Adam,,0.0008,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10761,1.09806,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",110,1.10761,1.09806,110,STOPPED,18.31
1570,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,64,Adam,,0.0008,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10781,1.09391,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",105,1.10781,1.09391,105,STOPPED,17.287
1571,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,64,Adam,,0.0008,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10778,1.09353,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",107,1.10778,1.09353,107,STOPPED,17.512
1572,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,64,Adam,,0.0008,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10758,1.09777,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",108,1.10758,1.09777,108,STOPPED,23.378
1573,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,64,Adam,,0.0008,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10769,1.09661,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",102,1.10769,1.09661,102,STOPPED,22.219

209,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,2,"[384, 384]",True,,0.15,[1],[1],last,128,relu,True,64,AdamW,,0.0003,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14219,1.6341,0.45455,0.38321,"[0.54545, 0.16667, 0.4375]",0.54545,0.47028,"[0.68085, 0.25, 0.48]",49,0.17265,1.83924,59,COMPLETED,10.603
210,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,2,"[384, 384]",True,,0.15,[1],[1],last,128,relu,True,64,AdamW,,0.0003,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14476,1.28003,0.52273,0.44646,"[0.6, 0.13333, 0.60606]",0.63636,0.52354,"[0.7234, 0.22222, 0.625]",59,0.15585,1.15891,64,COMPLETED,11.592
211,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,2,"[384, 384]",True,,0.15,[1],[1],last,128,relu,True,64,AdamW,,0.0003,1e-05,False,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14401,1.91065,0.47727,0.43492,"[0.54545, 0.30769, 0.45161]",0.45455,0.44477,"[0.51613, 0.33333, 0.48485]",6,0.57482,1.33578,22,COMPLETED,5.496
212,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,2,"[384, 384]",True,,0.15,[1],[1],last,128,relu,True,64,AdamW,,0.0003,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14371,1.34739,0.56818,0.4792,"[0.6, 0.22222, 0.61538]",0.56818,0.51941,"[0.6, 0.36364, 0.59459]",10,0.15316,1.3656,15,COMPLETED,4.311
213,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,2,"[384, 384]",True,,0.15,[1],[1],last,128,relu,True,64,AdamW,,0.0003,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14365,1.7805,0.40909,0.30808,"[0.5, 0.0, 0.42424]",0.54545,0.4805,"[0.64151, 0.4, 0.4]",66,0.15157,1.8525,77,COMPLETED,20.302
214,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,2,"[384, 384]",True,,0.15,[1],[1],last,128,relu,True,64,AdamW,,0.0003,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14234,1.2232,0.56818,0.46171,"[0.68, 0.16667, 0.53846]",0.61364,0.50875,"[0.69767, 0.2, 0.62857]",40,0.1481,1.30464,44,COMPLETED,11.834
215,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,2,"[384, 384]",True,,0.15,[1],[1],last,128,relu,True,64,AdamW,,0.0003,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14283,1.47865,0.45455,0.4123,"[0.55, 0.23529, 0.45161]",0.59091,0.50828,"[0.73913, 0.28571, 0.5]",77,0.14471,1.35956,81,COMPLETED,11.455
216,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,2,"[384, 384]",True,,0.15,[1],[1],last,128,relu,True,64,AdamW,,0.0003,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14799,1.90596,0.43182,0.41333,"[0.57143, 0.24, 0.42857]",0.52273,0.46869,"[0.61905, 0.23529, 0.55172]",146,0.15174,1.47247,151,COMPLETED,21.579
217,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,2,"[384, 384]",True,,0.15,[1],[1],last,128,relu,True,64,AdamW,,0.0003,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14304,1.69541,0.43182,0.35473,"[0.55319, 0.15385, 0.35714]",0.5,0.46989,"[0.56522, 0.4, 0.44444]",51,0.14372,1.62831,52,COMPLETED,13.076
218,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,2,"[384, 384]",True,,0.15,[1],[1],last,128,relu,True,64,AdamW,,0.0003,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14292,1.83515,0.38636,0.33135,"[0.47619, 0.14286, 0.375]",0.5,0.42239,"[0.58537, 0.18182, 0.5]",35,0.50509,1.57509,65,COMPLETED,16.183
219,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,2,"[384, 384]",True,,0.15,[1],[1],last,128,relu,True,64,AdamW,,0.0003,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14394,2.01972,0.40909,0.35128,"[0.4, 0.15385, 0.5]",0.52273,0.48754,"[0.57778, 0.4, 0.48485]",51,0.61706,1.2335,125,COMPLETED,31.745
220,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,2,"[384, 384]",True,,0.15,[1],[1],last,128,relu,True,64,AdamW,,0.0003,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14259,1.1908,0.52273,0.38307,"[0.57778, 0.0, 0.57143]",0.63636,0.53413,"[0.68571, 0.25, 0.66667]",20,0.52876,0.96633,48,COMPLETED,15.656
221,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,2,"[384, 384]",True,,0.15,[1],[1],last,128,relu,True,64,AdamW,,0.0003,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14555,1.51526,0.43182,0.37184,"[0.4878, 0.14286, 0.48485]",0.5,0.44516,"[0.58333, 0.30769, 0.44444]",28,0.30225,1.65114,43,COMPLETED,14.556

196,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,16,AdamW,,1e-05,0.0,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.18595,2.46981,0.45455,0.40731,"[0.55814, 0.25, 0.41379]",0.59091,0.52492,"[0.71111, 0.36364, 0.5]",351,0.38492,1.96492,755,STOPPED,608.834
197,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,16,AdamW,,1e-05,0.0,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14218,2.32898,0.45455,0.38701,"[0.53659, 0.15385, 0.47059]",0.61364,0.56068,"[0.61538, 0.4, 0.66667]",152,0.73965,1.23864,1038,COMPLETED,910.395
198,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,16,AdamW,,1e-05,0.0,False,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14636,2.10858,0.5,0.45466,"[0.57143, 0.30769, 0.48485]",0.63636,0.56214,"[0.73469, 0.4, 0.55172]",452,0.19341,1.51246,531,COMPLETED,683.259
199,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,16,AdamW,,1e-05,0.0,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1429,1.83073,0.59091,0.52849,"[0.66667, 0.30769, 0.61111]",0.61364,0.55351,"[0.71795, 0.36364, 0.57895]",410,0.15286,1.70786,441,COMPLETED,574.09
200,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,16,AdamW,,1e-05,0.0,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14214,3.14524,0.29545,0.21932,"[0.3913, 0.0, 0.26667]",0.45455,0.38462,"[0.53333, 0.15385, 0.46667]",153,0.7416,1.71975,699,COMPLETED,910.691
201,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,16,AdamW,,1e-05,0.0,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16818,2.45383,0.43182,0.30719,"[0.58824, 0.0, 0.33333]",0.59091,0.50323,"[0.66667, 0.13333, 0.70968]",931,0.29189,1.85257,1061,STOPPED,1431.488
202,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,16,AdamW,,1e-05,0.0,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.17172,3.01518,0.38636,0.37298,"[0.43243, 0.27273, 0.41379]",0.52273,0.47607,"[0.66667, 0.3, 0.46154]",270,0.69013,1.73766,847,STOPPED,731.725
203,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,16,AdamW,,1e-05,0.0,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.37173,3.27458,0.31818,0.26938,"[0.42105, 0.0, 0.3871]",0.65909,0.47825,"[0.7451, 0.0, 0.68966]",442,0.6624,1.34405,1555,STOPPED,1008.586
204,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,16,AdamW,,1e-05,0.0,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.19262,2.46673,0.43182,0.37888,"[0.56522, 0.28571, 0.28571]",0.5,0.44443,"[0.6383, 0.375, 0.32]",659,0.16655,2.30469,742,STOPPED,817.301
